team_id,year,team,week,opp,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa
atl_2022_6,2022,atl,6,sf,0.64,0.64,0.86,0.5,-0.9,-18.5,34.1,0.64
atl_2022_8,2022,atl,8,car,0.43,0.49,0.71,0.21,-11.9,-21.0,-4.1,0.55
atl_2022_1,2022,atl,1,no,0.58,0.58,0.61,0.57,-9.7,-2.4,-26.0,0.76
atl_2022_3,2022,atl,3,sea,0.66,0.7,0.68,0.75,-10.3,-23.5,10.1,0.68
atl_2022_5,2022,atl,5,tb,0.37,0.49,0.51,0.46,-22.2,-23.1,-20.1,0.49
atl_2022_7,2022,atl,7,cin,0.29,0.49,0.59,0.32,-60.6,-94.2,0.7,0.85
atl_2022_9,2022,atl,9,lac,0.59,0.55,0.44,0.62,16.8,14.1,21.6,0.47
lac_2022_2,2022,lac,2,kc,0.54,0.5,0.58,0.26,8.0,8.7,6.9,0.59
lac_2022_4,2022,lac,4,hou,0.53,0.58,0.75,0.19,-8.1,2.2,-34.5,0.52
lac_2022_6,2022,lac,6,den,0.63,0.54,0.62,0.36,6.6,3.6,11.1,0.84
lac_2022_1,2022,lac,1,lv,0.66,0.48,0.65,0.22,42.2,49.4,21.6,0.53
lac_2022_3,2022,lac,3,jax,0.29,0.34,0.46,0.0,-12.0,-47.7,21.8,0.55
lac_2022_5,2022,lac,5,cle,0.53,0.6,0.63,0.66,-13.9,-18.3,-9.5,0.58
lac_2022_7,2022,lac,7,sea,0.34,0.43,0.48,0.24,-25.1,-17.1,-33.0,0.65
lac_2022_9,2022,lac,9,atl,0.39,0.37,0.46,0.18,-0.4,31.1,-22.8,0.62
