p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,week,year,plyr_number
donovansmith_tb_2022_15,tb_2022_15,donovansmith_tb_2022,tb_2022,donovansmith,9467,t,tb,1,100.0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
maxgarcia_ari_2022_15,ari_2022_15,maxgarcia_ari_2022,ari_2022,maxgarcia,9566,g,ari,1,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
billyprice_ari_2022_15,ari_2022_15,billyprice_ari_2022,ari_2022,billyprice,46795,ol,ari,1,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kelvinbeachum_ari_2022_15,ari_2022_15,kelvinbeachum_ari_2022,ari_2022,kelvinbeachum,7229,t,ari,1,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
joshjones_ari_2022_15,ari_2022_15,joshjones_ari_2022,ari_2022,joshjones,26634,t,ari,1,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
codyford_ari_2022_15,ari_2022_15,codyford_ari_2022,ari_2022,codyford,39805,g,ari,1,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
nateherbig_nyj_2022_15,nyj_2022_15,nateherbig_nyj_2022,nyj_2022,nateherbig,28844,g,nyj,1,100.0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
lakentomlinson_nyj_2022_15,nyj_2022_15,lakentomlinson_nyj_2022,nyj_2022,lakentomlinson,9461,g,nyj,1,100.0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
duanebrown_nyj_2022_15,nyj_2022_15,duanebrown_nyj_2022,nyj_2022,duanebrown,4340,t,nyj,1,100.0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
austincorbett_car_2022_15,car_2022_15,austincorbett_car_2022,car_2022,austincorbett,46290,g,car,1,100.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
bradychristensen_car_2022_15,car_2022_15,bradychristensen_car_2022,car_2022,bradychristensen,51985,g,car,1,100.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
taylormoton_car_2022_15,car_2022_15,taylormoton_car_2022,car_2022,taylormoton,11819,t,car,1,100.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
bradleybozeman_car_2022_15,car_2022_15,bradleybozeman_car_2022,car_2022,bradleybozeman,27934,ol,car,1,100.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ikemekwonu_car_2022_15,car_2022_15,ikemekwonu_car_2022,car_2022,ikemekwonu,98286,t,car,1,100.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jawaantaylor_jax_2022_15,jax_2022_15,jawaantaylor_jax_2022,jax_2022,jawaantaylor,41665,t,jax,1,100.0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
camrobinson_jax_2022_15,jax_2022_15,camrobinson_jax_2022,jax_2022,camrobinson,11789,t,jax,1,100.0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
grahamglasgow_den_2022_15,den_2022_15,grahamglasgow_den_2022,den_2022,grahamglasgow,10729,g,den,1,100.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jackconklin_cle_2022_15,cle_2022_15,jackconklin_cle_2022,cle_2022,jackconklin,10642,t,cle,1,100.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
calvinanderson_den_2022_15,den_2022_15,calvinanderson_den_2022,den_2022,calvinanderson,46247,t,den,1,100.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
quinnmeinerz_den_2022_15,den_2022_15,quinnmeinerz_den_2022,den_2022,quinnmeinerz,112915,g,den,1,100.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
wyattteller_cle_2022_15,cle_2022_15,wyattteller_cle_2022,cle_2022,wyattteller,46131,g,cle,1,100.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
hjaltefroholdt_cle_2022_15,cle_2022_15,hjaltefroholdt_cle_2022,cle_2022,hjaltefroholdt,44959,g,cle,1,100.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
joelbitonio_cle_2022_15,cle_2022_15,joelbitonio_cle_2022,cle_2022,joelbitonio,8670,g,cle,1,100.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
lukefortner_jax_2022_15,jax_2022_15,lukefortner_jax_2022,jax_2022,lukefortner,42028,ol,jax,1,100.0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jedrickwillsjr_cle_2022_15,cle_2022_15,jedrickwillsjr_cle_2022,cle_2022,jedrickwillsjr,58467,t,cle,1,100.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
cameronfleming_den_2022_15,den_2022_15,cameronfleming_den_2022,den_2022,cameronfleming,8775,t,den,1,100.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tylershatley_jax_2022_15,jax_2022_15,tylershatley_jax_2022,jax_2022,tylershatley,9257,g,jax,1,100.0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
brandonscherff_jax_2022_15,jax_2022_15,brandonscherff_jax_2022,jax_2022,brandonscherff,9438,g,jax,1,100.0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tylerbiadasz_dal_2022_15,dal_2022_15,tylerbiadasz_dal_2022,dal_2022,tylerbiadasz,41178,ol,dal,1,100.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
zackmartin_dal_2022_15,dal_2022_15,zackmartin_dal_2022,dal_2022,zackmartin,8651,g,dal,1,100.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jonahjackson_det_2022_15,det_2022_15,jonahjackson_det_2022,det_2022,jonahjackson,37070,g,det,1,100.0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
taylordecker_det_2022_15,det_2022_15,taylordecker_det_2022,det_2022,taylordecker,10650,t,det,1,100.0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
frankragnow_det_2022_15,det_2022_15,frankragnow_det_2022,det_2022,frankragnow,39137,ol,det,1,100.0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
loganstenberg_det_2022_15,det_2022_15,loganstenberg_det_2022,det_2022,loganstenberg,37181,g,det,1,100.0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
peneisewell_det_2022_15,det_2022_15,peneisewell_det_2022,det_2022,peneisewell,81788,t,det,1,98.6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
georgefant_nyj_2022_15,nyj_2022_15,georgefant_nyj_2022,nyj_2022,georgefant,11282,t,nyj,1,100.0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
andrewwylie_kc_2022_15,kc_2022_15,andrewwylie_kc_2022,kc_2022,andrewwylie,12333,t,kc,1,100.0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
joethuney_kc_2022_15,kc_2022_15,joethuney_kc_2022,kc_2022,joethuney,10712,g,kc,1,100.0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
orlandobrownjr_kc_2022_15,kc_2022_15,orlandobrownjr_kc_2022,kc_2022,orlandobrownjr,46227,t,kc,1,100.0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
creedhumphrey_kc_2022_15,kc_2022_15,creedhumphrey_kc_2022,kc_2022,creedhumphrey,59996,ol,kc,1,100.0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
landondickerson_phi_2022_15,phi_2022_15,landondickerson_phi_2022,phi_2022,landondickerson,41712,g,phi,1,100.0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
treysmith_kc_2022_15,kc_2022_15,treysmith_kc_2022,kc_2022,treysmith,62960,g,kc,1,100.0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jordanmailata_phi_2022_15,phi_2022_15,jordanmailata_phi_2022,phi_2022,jordanmailata,66916,t,phi,1,100.0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
alexcappa_cin_2022_15,cin_2022_15,alexcappa_cin_2022,cin_2022,alexcappa,66578,g,cin,1,100.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
natedavis_ten_2022_15,ten_2022_15,natedavis_ten_2022,ten_2022,natedavis,46808,g,ten,1,100.0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
benjones_ten_2022_15,ten_2022_15,benjones_ten_2022,ten_2022,benjones,7099,ol,ten,1,100.0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
aaronbrewer_ten_2022_15,ten_2022_15,aaronbrewer_ten_2022,ten_2022,aaronbrewer,46014,g,ten,1,100.0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jonahwilliams_cin_2022_15,cin_2022_15,jonahwilliams_cin_2022,cin_2022,jonahwilliams,41651,t,cin,1,100.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tedkarras_cin_2022_15,cin_2022_15,tedkarras_cin_2022,cin_2022,tedkarras,10855,ol,cin,1,100.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
laelcollins_cin_2022_15,cin_2022_15,laelcollins_cin_2022,cin_2022,laelcollins,9719,t,cin,1,100.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
dennisdaley_ten_2022_15,ten_2022_15,dennisdaley_ten_2022,ten_2022,dennisdaley,60063,t,ten,1,100.0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
nicholaspetitfrere_ten_2022_15,ten_2022_15,nicholaspetitfrere_ten_2022,ten_2022,nicholaspetitfrere,82003,t,ten,1,100.0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
cordellvolson_cin_2022_15,cin_2022_15,cordellvolson_cin_2022,cin_2022,cordellvolson,30614,g,cin,1,100.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ajcann_hou_2022_15,hou_2022_15,ajcann_hou_2022,hou_2022,ajcann,9500,g,hou,1,100.0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
laremytunsil_hou_2022_15,hou_2022_15,laremytunsil_hou_2022,hou_2022,laremytunsil,10647,t,hou,1,100.0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tytushoward_hou_2022_15,hou_2022_15,tytushoward_hou_2022,hou_2022,tytushoward,25472,t,hou,1,100.0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
scottquessenberry_hou_2022_15,hou_2022_15,scottquessenberry_hou_2022,hou_2022,scottquessenberry,23918,ol,hou,1,100.0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
brianoneill_min_2022_15,min_2022_15,brianoneill_min_2022,min_2022,brianoneill,46854,t,min,1,100.0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ezracleveland_min_2022_15,min_2022_15,ezracleveland_min_2022,min_2022,ezracleveland,41973,g,min,1,100.0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
austinschlottmann_min_2022_15,min_2022_15,austinschlottmann_min_2022,min_2022,austinschlottmann,30097,ol,min,1,100.0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
edingram_min_2022_15,min_2022_15,edingram_min_2022,min_2022,edingram,59819,g,min,1,100.0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
robhavenstein_lar_2022_15,lar_2022_15,robhavenstein_lar_2022,lar_2022,robhavenstein,9490,t,lar,1,100.0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jonfeliciano_nyg_2022_15,nyg_2022_15,jonfeliciano_nyg_2022,nyg_2022,jonfeliciano,9561,ol,nyg,1,100.0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
brianallen_lar_2022_15,lar_2022_15,brianallen_lar_2022,lar_2022,brianallen,46104,ol,lar,1,100.0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
colemanshelton_lar_2022_15,lar_2022_15,colemanshelton_lar_2022,lar_2022,colemanshelton,39316,ol,lar,1,100.0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tynsekhe_lar_2022_15,lar_2022_15,tynsekhe_lar_2022,lar_2022,tynsekhe,7636,t,lar,1,100.0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
nickgates_nyg_2022_15,nyg_2022_15,nickgates_nyg_2022,nyg_2022,nickgates,29476,ol,nyg,1,100.0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
connormcgovern_dal_2022_15,dal_2022_15,connormcgovern_dal_2022,dal_2022,connormcgovern,41714,g,dal,1,100.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mattskura_lar_2022_15,lar_2022_15,mattskura_lar_2022,lar_2022,mattskura,11102,g,lar,1,100.0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
aaronbanks_sf_2022_15,sf_2022_15,aaronbanks_sf_2022,sf_2022,aaronbanks,59983,g,sf,1,100.0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tylersmith_dal_2022_15,dal_2022_15,tylersmith_dal_2022,dal_2022,tylersmith,98385,t,dal,1,100.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jasonkelce_phi_2022_15,phi_2022_15,jasonkelce_phi_2022,phi_2022,jasonkelce,6343,ol,phi,1,100.0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
isaacseumalo_phi_2022_15,phi_2022_15,isaacseumalo_phi_2022,phi_2022,isaacseumalo,10713,g,phi,1,100.0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tylerlinderbaum_bal_2022_15,bal_2022_15,tylerlinderbaum_bal_2022,bal_2022,tylerlinderbaum,82291,ol,bal,1,100.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
morganmoses_bal_2022_15,bal_2022_15,morganmoses_bal_2022,bal_2022,morganmoses,8701,t,bal,1,100.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
benpowers_bal_2022_15,bal_2022_15,benpowers_bal_2022,bal_2022,benpowers,41482,g,bal,1,100.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ronniestanley_bal_2022_15,bal_2022_15,ronniestanley_bal_2022,bal_2022,ronniestanley,10640,t,bal,1,100.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
andrejames_lv_2022_15,lv_2022_15,andrejames_lv_2022,lv_2022,andrejames,47058,ol,lv,1,100.0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
koltonmiller_lv_2022_15,lv_2022_15,koltonmiller_lv_2022,lv_2022,koltonmiller,47013,t,lv,1,100.0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mitchmorse_buf_2022_15,buf_2022_15,mitchmorse_buf_2022,buf_2022,mitchmorse,9482,ol,buf,1,100.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
colestrange_ne_2022_15,ne_2022_15,colestrange_ne_2022,ne_2022,colestrange,22976,g,ne,1,100.0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
trentbrown_ne_2022_15,ne_2022_15,trentbrown_ne_2022,ne_2022,trentbrown,9677,t,ne,1,100.0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
diondawkins_buf_2022_15,buf_2022_15,diondawkins_buf_2022,buf_2022,diondawkins,11818,t,buf,1,100.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jermaineeluemunor_lv_2022_15,lv_2022_15,jermaineeluemunor_lv_2022,lv_2022,jermaineeluemunor,11914,t,lv,1,100.0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
davidandrews_ne_2022_15,ne_2022_15,davidandrews_ne_2022,ne_2022,davidandrews,9948,ol,ne,1,100.0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
michaelonwenu_ne_2022_15,ne_2022_15,michaelonwenu_ne_2022,ne_2022,michaelonwenu,27357,g,ne,1,100.0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
dylanparham_lv_2022_15,lv_2022_15,dylanparham_lv_2022,lv_2022,dylanparham,60953,g,lv,1,100.0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
blakebrandel_min_2022_15,min_2022_15,blakebrandel_min_2022,min_2022,blakebrandel,46282,t,min,1,100.0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
spencerbrown_buf_2022_15,buf_2022_15,spencerbrown_buf_2022,buf_2022,spencerbrown,42296,t,buf,1,100.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
conormcdermott_ne_2022_15,ne_2022_15,conormcdermott_ne_2022,ne_2022,conormcdermott,11966,t,ne,1,100.0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jakebrendel_sf_2022_15,sf_2022_15,jakebrendel_sf_2022,sf_2022,jakebrendel,11117,ol,sf,1,100.0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rodgersaffold_buf_2022_15,buf_2022_15,rodgersaffold_buf_2022,buf_2022,rodgersaffold,5558,g,buf,1,100.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mikemcglinchey_sf_2022_15,sf_2022_15,mikemcglinchey_sf_2022,sf_2022,mikemcglinchey,46275,t,sf,1,100.0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
trentwilliams_sf_2022_15,sf_2022_15,trentwilliams_sf_2022,sf_2022,trentwilliams,5529,t,sf,1,100.0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kenyongreen_hou_2022_15,hou_2022_15,kenyongreen_hou_2022,hou_2022,kenyongreen,99052,g,hou,1,100.0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
johnsimpson_lv_2022_15,lv_2022_15,johnsimpson_lv_2022,lv_2022,johnsimpson,41715,g,lv,1,100.0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
lanejohnson_phi_2022_15,phi_2022_15,lanejohnson_phi_2022,phi_2022,lanejohnson,7786,t,phi,1,100.0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
masoncole_pit_2022_15,pit_2022_15,masoncole_pit_2022,pit_2022,masoncole,45547,ol,pit,1,100.0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kevindotson_pit_2022_15,pit_2022_15,kevindotson_pit_2022,pit_2022,kevindotson,46735,g,pit,1,100.0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
danmoorejr_pit_2022_15,pit_2022_15,danmoorejr_pit_2022,pit_2022,danmoorejr,60120,t,pit,1,100.0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jamesdaniels_pit_2022_15,pit_2022_15,jamesdaniels_pit_2022,pit_2022,jamesdaniels,45576,g,pit,1,100.0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
chukwumaokorafor_pit_2022_15,pit_2022_15,chukwumaokorafor_pit_2022,pit_2022,chukwumaokorafor,46302,t,pit,1,100.0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
abrahamlucas_sea_2022_15,sea_2022_15,abrahamlucas_sea_2022,sea_2022,abrahamlucas,60218,t,sea,1,100.0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
austinblythe_sea_2022_15,sea_2022_15,austinblythe_sea_2022,sea_2022,austinblythe,10882,ol,sea,1,100.0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
charlescross_sea_2022_15,sea_2022_15,charlescross_sea_2022,sea_2022,charlescross,98401,t,sea,1,100.0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
damienlewis_sea_2022_15,sea_2022_15,damienlewis_sea_2022,sea_2022,damienlewis,81532,g,sea,1,100.0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
evanneal_nyg_2022_15,nyg_2022_15,evanneal_nyg_2022,nyg_2022,evanneal,99063,t,nyg,1,100.0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
andrewthomas_nyg_2022_15,nyg_2022_15,andrewthomas_nyg_2022,nyg_2022,andrewthomas,59701,t,nyg,1,100.0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
markglowinski_nyg_2022_15,nyg_2022_15,markglowinski_nyg_2022,nyg_2022,markglowinski,9567,g,nyg,1,100.0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
brandonshell_mia_2022_15,mia_2022_15,brandonshell_mia_2022,mia_2022,brandonshell,10792,t,mia,1,100.0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
robertjones_mia_2022_15,mia_2022_15,robertjones_mia_2022,mia_2022,robertjones,100786,g,mia,1,100.0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
roberthunt_mia_2022_15,mia_2022_15,roberthunt_mia_2022,mia_2022,roberthunt,46139,g,mia,1,100.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
connorwilliams_mia_2022_15,mia_2022_15,connorwilliams_mia_2022,mia_2022,connorwilliams,46216,ol,mia,1,100.0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
terronarmstead_mia_2022_15,mia_2022_15,terronarmstead_mia_2022,mia_2022,terronarmstead,7856,t,mia,1,100.0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
trystancoloncastillo_bal_2022_15,bal_2022_15,trystancoloncastillo_bal_2022,bal_2022,trystancoloncastillo,41117,ol,bal,1,100.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
