p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,week,year,plyr_number
jimmieward_sf_2022_14,sf_2022_14,jimmieward_sf_2022,sf_2022,jimmieward,8665,s,sf,1,19,6.3,6.3,0,0,0,0,0,0,0,0,0,14,2022,14
dregreenlaw_sf_2022_14,sf_2022_14,dregreenlaw_sf_2022,sf_2022,dregreenlaw,51503,lb,sf,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
rogermccreary_ten_2022_14,ten_2022_14,rogermccreary_ten_2022,ten_2022,rogermccreary,83176,cb,ten,1,12,6.0,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
lavontedavid_tb_2022_14,tb_2022_14,lavontedavid_tb_2022,tb_2022,lavontedavid,7060,lb,tb,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
kylehamilton_bal_2022_14,bal_2022_14,kylehamilton_bal_2022,bal_2022,kylehamilton,102684,s,bal,1,12,6.0,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
tyrannmathieu_no_2022_14,no_2022_14,tyrannmathieu_no_2022,no_2022,tyrannmathieu,7850,s,no,1,12,6.0,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
tonyfieldsii_cle_2022_14,cle_2022_14,tonyfieldsii_cle_2022,cle_2022,tonyfieldsii,57698,lb,cle,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
devinmccourty_ne_2022_14,ne_2022_14,devinmccourty_ne_2022,ne_2022,devinmccourty,5552,s,ne,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
christianharris_hou_2022_14,hou_2022_14,christianharris_hou_2022,hou_2022,christianharris,98996,lb,hou,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,14,2022,14
ajgreen_cle_2022_14,cle_2022_14,ajgreen_cle_2022,cle_2022,ajgreen,50394,cb,cle,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,14,2022,14
lamarcusjoyner_nyj_2022_14,nyj_2022_14,lamarcusjoyner_nyj_2022,nyj_2022,lamarcusjoyner,8676,s,nyj,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,14,2022,14
joseyjewell_den_2022_14,den_2022_14,joseyjewell_den_2022,den_2022,joseyjewell,50720,lb,den,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,14,2022,14
ljariussneed_kc_2022_14,kc_2022_14,ljariussneed_kc_2022,kc_2022,ljariussneed,40588,cb,kc,1,29,4.8,4.1,0,0,0,0,0,0,0,0,0,14,2022,14
mikehilton_cin_2022_14,cin_2022_14,mikehilton_cin_2022,cin_2022,mikehilton,10898,cb,cin,1,24,4.8,4.8,0,0,0,0,0,0,0,0,0,14,2022,14
zyonmccollum_tb_2022_14,tb_2022_14,zyonmccollum_tb_2022,tb_2022,zyonmccollum,66769,cb,tb,1,23,4.6,4.6,0,0,0,0,0,0,0,0,0,14,2022,14
kareemjackson_den_2022_14,den_2022_14,kareemjackson_den_2022,den_2022,kareemjackson,5545,s,den,1,9,4.5,4.5,0,0,0,0,0,0,0,0,0,14,2022,14
jonathanowens_hou_2022_14,hou_2022_14,jonathanowens_hou_2022,hou_2022,jonathanowens,66930,s,hou,1,9,4.5,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
jayronkearse_dal_2022_14,dal_2022_14,jayronkearse_dal_2022,dal_2022,jayronkearse,10878,s,dal,1,9,4.5,4.5,0,0,0,0,0,0,0,0,0,14,2022,14
brandinechols_nyj_2022_14,nyj_2022_14,brandinechols_nyj_2022,nyj_2022,brandinechols,98900,s,nyj,1,13,4.3,3.3,0,0,0,0,0,0,0,0,0,14,2022,14
kerbyjoseph_det_2022_14,det_2022_14,kerbyjoseph_det_2022,det_2022,kerbyjoseph,83239,s,det,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
devondrecampbell_gb_2022_14,gb_2022_14,devondrecampbell_gb_2022,gb_2022,devondrecampbell,10749,lb,gb,1,12,4.0,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
julianlove_nyg_2022_14,nyg_2022_14,julianlove_nyg_2022,nyg_2022,julianlove,51081,s,nyg,1,8,4.0,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
keanuneal_tb_2022_14,tb_2022_14,keanuneal_tb_2022,tb_2022,keanuneal,10651,s,tb,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
adrianamos_gb_2022_14,gb_2022_14,adrianamos_gb_2022,gb_2022,adrianamos,9575,s,gb,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
dariouswilliams_jax_2022_14,jax_2022_14,dariouswilliams_jax_2022,jax_2022,dariouswilliams,55724,cb,jax,1,28,4.0,3.5,0,0,0,0,0,0,0,0,0,14,2022,14
jevonholland_mia_2022_14,mia_2022_14,jevonholland_mia_2022,mia_2022,jevonholland,83873,s,mia,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
loganwilson_cin_2022_14,cin_2022_14,loganwilson_cin_2022,cin_2022,loganwilson,29623,lb,cin,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
juanthornhill_kc_2022_14,kc_2022_14,juanthornhill_kc_2022,kc_2022,juanthornhill,50426,s,kc,1,6,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
paulsonadebo_no_2022_14,no_2022_14,paulsonadebo_no_2022,no_2022,paulsonadebo,52280,cb,no,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
rodericteamer_lv_2022_14,lv_2022_14,rodericteamer_lv_2022,lv_2022,rodericteamer,51405,s,lv,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
devinbush_pit_2022_14,pit_2022_14,devinbush_pit_2022,pit_2022,devinbush,27375,lb,pit,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
reedblankenship_phi_2022_14,phi_2022_14,reedblankenship_phi_2022,phi_2022,reedblankenship,56065,s,phi,1,3,3.0,1.5,0,0,0,0,0,0,0,0,0,14,2022,14
chuckclark_bal_2022_14,bal_2022_14,chuckclark_bal_2022,bal_2022,chuckclark,11941,s,bal,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
rodneymcleod_ind_2022_14,ind_2022_14,rodneymcleod_ind_2022,ind_2022,rodneymcleod,7271,s,ind,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
cameronsutton_pit_2022_14,pit_2022_14,cameronsutton_pit_2022,pit_2022,cameronsutton,11850,cb,pit,1,6,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
jabrillpeppers_ne_2022_14,ne_2022_14,jabrillpeppers_ne_2022,ne_2022,jabrillpeppers,11780,s,ne,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
xavienhoward_mia_2022_14,mia_2022_14,xavienhoward_mia_2022,mia_2022,xavienhoward,10672,cb,mia,1,5,2.5,2.5,0,0,0,0,0,0,0,0,0,14,2022,14
kyzirwhite_phi_2022_14,phi_2022_14,kyzirwhite_phi_2022,phi_2022,kyzirwhite,44485,lb,phi,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
jordanpoyer_buf_2022_14,buf_2022_14,jordanpoyer_buf_2022,buf_2022,jordanpoyer,8000,s,buf,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
jaylonjones_chi_2022_14,chi_2022_14,jaylonjones_chi_2022,chi_2022,jaylonjones,49374,cb,chi,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
genostone_bal_2022_14,bal_2022_14,genostone_bal_2022,bal_2022,genostone,55967,s,bal,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
elijahcampbell_mia_2022_14,mia_2022_14,elijahcampbell_mia_2022,mia_2022,elijahcampbell,49190,s,mia,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
nakobedean_phi_2022_14,phi_2022_14,nakobedean_phi_2022,phi_2022,nakobedean,99018,lb,phi,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
jeremiahowusukoramoah_cle_2022_14,cle_2022_14,jeremiahowusukoramoah_cle_2022,cle_2022,jeremiahowusukoramoah,58089,lb,cle,1,3,1.5,1.5,0,0,0,0,0,0,0,0,0,14,2022,14
rudyford_gb_2022_14,gb_2022_14,rudyford_gb_2022,gb_2022,rudyford,11963,s,gb,1,2,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
foyesadeoluokun_jax_2022_14,jax_2022_14,foyesadeoluokun_jax_2022,jax_2022,foyesadeoluokun,24904,lb,jax,1,2,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
jeromebaker_mia_2022_14,mia_2022_14,jeromebaker_mia_2022,mia_2022,jeromebaker,28091,lb,mia,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
talanoahufanga_sf_2022_14,sf_2022_14,talanoahufanga_sf_2022,sf_2022,talanoahufanga,83903,s,sf,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
zackbaun_no_2022_14,no_2022_14,zackbaun_no_2022,no_2022,zackbaun,34632,lb,no,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
chrisboard_det_2022_14,det_2022_14,chrisboard_det_2022,det_2022,chrisboard,29456,lb,det,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
joeschobert_ten_2022_14,ten_2022_14,joeschobert_ten_2022,ten_2022,joeschobert,10733,lb,ten,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
deionjones_cle_2022_14,cle_2022_14,deionjones_cle_2022,cle_2022,deionjones,10686,lb,cle,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
kennethmurray_lac_2022_14,lac_2022_14,kennethmurray_lac_2022,lac_2022,kennethmurray,58099,lb,lac,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
jonathanjones_ne_2022_14,ne_2022_14,jonathanjones_ne_2022,ne_2022,jonathanjones,11217,cb,ne,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
zechmcphearson_phi_2022_14,phi_2022_14,zechmcphearson_phi_2022,phi_2022,zechmcphearson,45464,cb,phi,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
ernestjones_lar_2022_14,lar_2022_14,ernestjones_lar_2022,lar_2022,ernestjones,81399,lb,lar,1,2,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
jerryjacobs_det_2022_14,det_2022_14,jerryjacobs_det_2022,det_2022,jerryjacobs,83025,cb,det,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
treavery_ten_2022_14,ten_2022_14,treavery_ten_2022,ten_2022,treavery,56146,cb,ten,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
