p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,week,year,plyr_number
jaylonmoore_sf_2022_14,sf_2022_14,jaylonmoore_sf_2022,sf_2022,jaylonmoore,43678,t,sf,1,100.0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
lukefarrell_jax_2022_14,jax_2022_14,lukefarrell_jax_2022,jax_2022,lukefarrell,42353,te,jax,1,50.0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
drewforbes_cle_2022_14,cle_2022_14,drewforbes_cle_2022,cle_2022,drewforbes,28671,g,cle,1,100.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
isaiahlikely_bal_2022_14,bal_2022_14,isaiahlikely_bal_2022,bal_2022,isaiahlikely,83955,te,bal,1,15.8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
joshball_dal_2022_14,dal_2022_14,joshball_dal_2022,dal_2022,joshball,40733,t,dal,1,100.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
joefortson_kc_2022_14,kc_2022_14,joefortson_kc_2022,kc_2022,joefortson,94384,te,kc,1,30.0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
danarnold_jax_2022_14,jax_2022_14,danarnold_jax_2022,jax_2022,danarnold,51842,te,jax,1,25.0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
anthonyfirkser_atl_2022_14,atl_2022_14,anthonyfirkser_atl_2022,atl_2022,anthonyfirkser,51837,te,atl,1,14.3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
michaelschofieldiii_chi_2022_14,chi_2022_14,michaelschofieldiii_chi_2022,chi_2022,michaelschofieldiii,8730,g,chi,1,100.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
trevonwesco_chi_2022_14,chi_2022_14,trevonwesco_chi_2022,chi_2022,trevonwesco,42018,te,chi,1,100.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
tyrephillips_nyg_2022_14,nyg_2022_14,tyrephillips_nyg_2022,nyg_2022,tyrephillips,59874,t,nyg,1,100.0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
justinmurray_buf_2022_14,buf_2022_14,justinmurray_buf_2022,buf_2022,justinmurray,11022,t,buf,1,100.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
cameronsutton_pit_2022_14,pit_2022_14,cameronsutton_pit_2022,pit_2022,cameronsutton,11850,cb,pit,1,100.0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
lucasniang_kc_2022_14,kc_2022_14,lucasniang_kc_2022,kc_2022,lucasniang,47004,t,kc,1,100.0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
oliudoh_min_2022_14,min_2022_14,oliudoh_min_2022,min_2022,oliudoh,28394,t,min,1,100.0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
dannypinter_ind_2022_14,ind_2022_14,dannypinter_ind_2022,ind_2022,dannypinter,47339,g,ind,1,100.0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
tyreejackson_phi_2022_14,phi_2022_14,tyreejackson_phi_2022,phi_2022,tyreejackson,46481,te,phi,1,12.5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
mikegesicki_mia_2022_14,mia_2022_14,mikegesicki_mia_2022,mia_2022,mikegesicki,47153,te,mia,1,11.1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
deaneleonard_lac_2022_14,lac_2022_14,deaneleonard_lac_2022,lac_2022,deaneleonard,124140,cb,lac,1,100.0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
jasirtaylor_lac_2022_14,lac_2022_14,jasirtaylor_lac_2022,lac_2022,jasirtaylor,55426,cb,lac,1,100.0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
