team_id,year,team,week,opp,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa
ne_2022_7,2022,ne,7,chi,0.26,0.26,0.32,0.32,0.45,0.57,0.29,0.55
ne_2022_8,2022,ne,8,nyj,0.58,0.44,0.5,0.4,0.61,0.54,0.67,0.92
ne_2022_9,2022,ne,9,ind,0.55,0.3,0.39,0.24,0.88,0.74,0.73,0.73
ne_2022_11,2022,ne,11,nyj,0.75,0.45,0.65,0.28,1,0.74,0.97,0.76
ne_2022_12,2022,ne,12,min,0.52,0.6,0.67,0.42,0.48,0.33,0.76,0.26
ne_2022_13,2022,ne,13,buf,0.48,0.48,0.54,0.44,0.47,0.4,0.52,0.6
no_2022_1,2022,no,1,atl,0.44,0.49,0.47,0.67,0.43,0.48,0.33,0.49
no_2022_2,2022,no,2,tb,0.42,0.3,0.31,0.48,0.7,0.59,0.65,0.57
no_2022_3,2022,no,3,car,0.37,0.44,0.62,0.26,0.51,0.5,0.44,0.18
no_2022_4,2022,no,4,min,0.61,0.57,0.62,0.64,0.57,0.47,0.64,0.58
no_2022_5,2022,no,5,sea,0.46,0.53,0.54,0.61,0.38,0.4,0.38,0.51
no_2022_6,2022,no,6,cin,0.46,0.52,0.54,0.62,0.36,0.42,0.3,0.57
no_2022_7,2022,no,7,ari,0.44,0.46,0.57,0.38,0.39,0.45,0.31,0.67
no_2022_8,2022,no,8,lv,0.69,0.49,0.59,0.47,0.93,0.76,0.79,0.47
no_2022_9,2022,no,9,bal,0.39,0.37,0.47,0.36,0.44,0.5,0.34,0.68
no_2022_10,2022,no,10,pit,0.28,0.22,0.43,0,0.47,0.49,0.39,0.73
no_2022_11,2022,no,11,lar,0.58,0.59,0.68,0.49,0.43,0.44,0.39,0.69
no_2022_12,2022,no,12,sf,0.4,0.42,0.56,0.3,0.48,0.49,0.42,0.49
no_2022_13,2022,no,13,tb,0.65,0.58,0.77,0.31,0.52,0.53,0.39,0.84
nyg_2022_1,2022,nyg,1,ten,0.46,0.51,0.43,0.72,0.38,0.28,0.65,0.58
nyg_2022_2,2022,nyg,2,car,0.43,0.38,0.52,0.26,0.47,0.57,0.19,0.76
nyg_2022_3,2022,nyg,3,dal,0.41,0.54,0.56,0.67,0.27,0.35,0.25,0.49
nyg_2022_4,2022,nyg,4,chi,0.58,0.53,0.63,0.48,0.67,0.54,0.7,0.4
nyg_2022_5,2022,nyg,5,gb,0.59,0.6,0.76,0.54,0.43,0.45,0.4,0.67
nyg_2022_6,2022,nyg,6,bal,0.57,0.55,0.68,0.48,0.46,0.6,0.1,0.72
nyg_2022_7,2022,nyg,7,jax,0.49,0.6,0.6,0.64,0.3,0.37,0.28,0.56
nyg_2022_8,2022,nyg,8,sea,0.37,0.29,0.4,0.31,0.61,0.55,0.58,0.59
nyg_2022_10,2022,nyg,10,hou,0.37,0.51,0.84,0.41,0.2,0.2,0.46,0.58
nyg_2022_11,2022,nyg,11,det,0.4,0.51,0.59,0.49,0.36,0.53,0.17,0.37
nyg_2022_12,2022,nyg,12,dal,0.54,0.53,0.68,0.41,0.47,0.4,0.5,0.66
nyg_2022_13,2022,nyg,13,was,0.59,0.57,0.69,0.46,0.47,0.5,0.36,0.7
nyj_2022_1,2022,nyj,1,bal,0.41,0.43,0.48,0.44,0.49,0.34,0.83,0.43
nyj_2022_2,2022,nyj,2,cle,0.5,0.56,0.68,0.38,0.27,0.29,0.33,0.78
nyj_2022_3,2022,nyj,3,cin,0.46,0.37,0.4,0.45,0.56,0.45,0.66,0.73
nyj_2022_4,2022,nyj,4,pit,0.58,0.44,0.55,0.45,0.67,0.64,0.5,0.75
nyj_2022_5,2022,nyj,5,mia,0.74,0.65,0.68,0.73,0.61,0.71,0.27,0.79
nyj_2022_6,2022,nyj,6,gb,0.54,0.44,0.47,0.51,0.73,0.62,0.69,0.46
nyj_2022_7,2022,nyj,7,den,0.56,0.48,0.56,0.54,0.58,0.59,0.39,0.69
nyj_2022_8,2022,nyj,8,ne,0.52,0.48,0.58,0.35,0.68,0.6,0.59,0.31
nyj_2022_9,2022,nyj,9,buf,0.7,0.54,0.61,0.55,0.78,0.83,0.29,0.66
nyj_2022_11,2022,nyj,11,ne,0.26,0.24,0.4,0.13,0.65,0.45,0.73,0.18
nyj_2022_12,2022,nyj,12,chi,0.79,0.71,0.81,0.63,0.68,0.65,0.52,0.57
nyj_2022_13,2022,nyj,13,min,0.52,0.43,0.46,0.53,0.54,0.57,0.34,0.82
phi_2022_1,2022,phi,1,det,0.55,0.55,0.6,0.65,0.52,0.61,0.24,0.53
phi_2022_2,2022,phi,2,min,0.73,0.63,0.69,0.68,0.77,0.7,0.45,0.45
phi_2022_3,2022,phi,3,was,0.69,0.6,0.8,0.27,0.71,0.67,0.44,0.52
phi_2022_4,2022,phi,4,jax,0.7,0.49,0.47,0.57,0.93,0.83,0.65,0.53
phi_2022_5,2022,phi,5,ari,0.52,0.54,0.56,0.56,0.42,0.4,0.47,0.63
phi_2022_6,2022,phi,6,dal,0.64,0.55,0.67,0.5,0.68,0.72,0.38,0.56
phi_2022_8,2022,phi,8,pit,0.93,0.82,0.83,0.82,0.72,0.72,0.29,0.63
phi_2022_9,2022,phi,9,hou,0.5,0.56,0.68,0.44,0.38,0.46,0.27,0.55
phi_2022_10,2022,phi,10,was,0.62,0.66,0.6,0.8,0.45,0.51,0.34,0.55
phi_2022_11,2022,phi,11,ind,0.48,0.44,0.49,0.43,0.53,0.45,0.55,0.65
phi_2022_12,2022,phi,12,gb,0.58,0.6,0.61,0.69,0.44,0.47,0.36,0.61
phi_2022_13,2022,phi,13,ten,0.78,0.62,0.81,0.65,0.76,0.63,0.71,0.73
pit_2022_1,2022,pit,1,cin,0.65,0.42,0.51,0.28,0.9,0.73,0.81,0.66
pit_2022_2,2022,pit,2,ne,0.37,0.5,0.56,0.55,0.24,0.37,0.14,0.55
pit_2022_3,2022,pit,3,cle,0.51,0.55,0.57,0.61,0.45,0.38,0.47,0.51
pit_2022_4,2022,pit,4,nyj,0.49,0.43,0.5,0.41,0.57,0.48,0.6,0.65
pit_2022_5,2022,pit,5,buf,0.2,0.43,0.54,0.29,0.13,0.29,0.09,0.27
pit_2022_6,2022,pit,6,tb,0.61,0.49,0.78,0.22,0.58,0.52,0.54,0.86
pit_2022_7,2022,pit,7,mia,0.47,0.43,0.47,0.45,0.54,0.51,0.5,0.59
pit_2022_8,2022,pit,8,phi,0.26,0.4,0.43,0.51,0.15,0.28,0.19,0.64
pit_2022_10,2022,pit,10,no,0.68,0.53,0.56,0.55,0.86,0.63,1,0.41
pit_2022_11,2022,pit,11,cin,0.55,0.55,0.64,0.54,0.46,0.4,0.63,0.64
pit_2022_12,2022,pit,12,ind,0.53,0.53,0.5,0.63,0.56,0.58,0.37,0.38
pit_2022_13,2022,pit,13,atl,0.5,0.47,0.6,0.5,0.51,0.52,0.42,0.63
sea_2022_1,2022,sea,1,den,0.48,0.51,0.67,0.27,0.35,0.31,0.65,0.77
sea_2022_2,2022,sea,2,sf,0.44,0.46,0.55,0.42,0.45,0.29,0.52,0.53
sea_2022_3,2022,sea,3,atl,0.43,0.54,0.65,0.42,0.21,0.38,0.1,0.72
sea_2022_4,2022,sea,4,det,0.67,0.75,0.83,0.78,0.41,0.43,0.4,0.45
sea_2022_5,2022,sea,5,no,0.52,0.57,0.72,0.49,0.41,0.51,0.27,0.54
sea_2022_6,2022,sea,6,ari,0.51,0.42,0.51,0.44,0.75,0.67,0.6,0.37
sea_2022_7,2022,sea,7,lac,0.67,0.57,0.69,0.51,0.63,0.57,0.61,0.74
sea_2022_8,2022,sea,8,nyg,0.67,0.47,0.56,0.33,0.77,0.68,0.61,0.85
sea_2022_9,2022,sea,9,ari,0.58,0.51,0.56,0.55,0.59,0.56,0.47,0.68
sea_2022_10,2022,sea,10,tb,0.51,0.55,0.68,0.22,0.3,0.31,0.32,0.85
sea_2022_12,2022,sea,12,lv,0.47,0.5,0.62,0.29,0.32,0.33,0.34,0.77
sea_2022_13,2022,sea,13,lar,0.55,0.54,0.66,0.45,0.45,0.62,0.14,0.69
sf_2022_1,2022,sf,1,chi,0.42,0.27,0.28,0.4,0.72,0.55,0.7,0.62
sf_2022_2,2022,sf,2,sea,0.66,0.49,0.75,0.34,0.82,0.72,0.63,0.59
sf_2022_3,2022,sf,3,den,0.51,0.39,0.49,0.34,0.72,0.62,0.63,0.56
sf_2022_4,2022,sf,4,lar,0.64,0.6,0.72,0.46,0.68,0.6,0.63,0.37
sf_2022_5,2022,sf,5,car,0.62,0.64,0.73,0.62,0.57,0.53,0.52,0.32
sf_2022_6,2022,sf,6,atl,0.44,0.46,0.59,0.28,0.4,0.16,0.5,0.64
sf_2022_7,2022,sf,7,kc,0.23,0.44,0.49,0.52,0.04,0.23,0.04,0.62
sf_2022_8,2022,sf,8,lar,0.74,0.71,0.89,0.53,0.51,0.41,0.71,0.75
sf_2022_10,2022,sf,10,lac,0.62,0.52,0.67,0.48,0.72,0.65,0.55,0.5
sf_2022_11,2022,sf,11,ari,0.84,0.73,0.88,0.63,0.71,0.61,0.66,0.68
sf_2022_12,2022,sf,12,no,0.67,0.55,0.63,0.49,0.69,0.53,0.81,0.65
sf_2022_13,2022,sf,13,mia,0.79,0.47,0.54,0.43,1,0.86,0.49,0.83
tb_2022_1,2022,tb,1,dal,0.73,0.53,0.58,0.57,0.92,0.82,0.54,0.56
tb_2022_2,2022,tb,2,no,0.55,0.34,0.52,0.19,0.88,0.81,0.49,0.59
tb_2022_3,2022,tb,3,gb,0.55,0.44,0.59,0.18,0.67,0.52,0.77,0.65
tb_2022_4,2022,tb,4,kc,0.65,0.69,0.73,0.4,0.51,0.58,0.29,0.39
tb_2022_5,2022,tb,5,atl,0.6,0.53,0.6,0.49,0.64,0.62,0.49,0.59
tb_2022_6,2022,tb,6,pit,0.41,0.42,0.58,0.37,0.48,0.29,0.74,0.47
tb_2022_7,2022,tb,7,car,0.28,0.43,0.55,0.31,0.15,0.15,0.31,0.63
tb_2022_8,2022,tb,8,bal,0.5,0.61,0.68,0.55,0.3,0.42,0.17,0.54
tb_2022_9,2022,tb,9,lar,0.62,0.46,0.55,0.3,0.68,0.57,0.67,0.8
tb_2022_10,2022,tb,10,sea,0.65,0.59,0.76,0.48,0.58,0.47,0.88,0.62
tb_2022_12,2022,tb,12,cle,0.47,0.45,0.57,0.37,0.56,0.57,0.42,0.47
tb_2022_13,2022,tb,13,no,0.45,0.53,0.59,0.45,0.41,0.26,0.72,0.4
ten_2022_1,2022,ten,1,nyg,0.49,0.48,0.75,0.2,0.55,0.66,0.28,0.49
ten_2022_2,2022,ten,2,buf,0.25,0.31,0.27,0.4,0.4,0.37,0.61,0.44
ten_2022_3,2022,ten,3,lv,0.61,0.58,0.66,0.53,0.49,0.43,0.71,0.71
ten_2022_4,2022,ten,4,ind,0.59,0.56,0.64,0.58,0.5,0.33,0.86,0.67
ten_2022_5,2022,ten,5,was,0.47,0.48,0.52,0.6,0.42,0.4,0.6,0.7
ten_2022_7,2022,ten,7,ind,0.48,0.43,0.51,0.45,0.53,0.54,0.38,0.62
ten_2022_8,2022,ten,8,hou,0.5,0.42,0.16,0.68,0.7,0.6,0.65,0.43
ten_2022_9,2022,ten,9,kc,0.56,0.43,0.26,0.62,0.68,0.56,0.93,0.66
ten_2022_10,2022,ten,10,den,0.65,0.53,0.73,0.22,0.65,0.57,0.6,0.76
ten_2022_11,2022,ten,11,gb,0.67,0.64,0.82,0.41,0.63,0.45,0.87,0.45
ten_2022_12,2022,ten,12,cin,0.42,0.45,0.62,0.28,0.44,0.45,0.42,0.52
ten_2022_13,2022,ten,13,phi,0.3,0.37,0.57,0.16,0.29,0.25,0.53,0.62
was_2022_1,2022,was,1,jax,0.45,0.44,0.53,0.34,0.48,0.56,0.16,0.61
was_2022_2,2022,was,2,det,0.37,0.43,0.54,0.31,0.43,0.48,0.32,0.41
was_2022_3,2022,was,3,phi,0.41,0.33,0.38,0.42,0.54,0.33,0.9,0.75
was_2022_4,2022,was,4,dal,0.52,0.44,0.5,0.5,0.58,0.32,0.87,0.67
was_2022_5,2022,was,5,ten,0.48,0.42,0.56,0.3,0.58,0.61,0.42,0.6
was_2022_6,2022,was,6,chi,0.5,0.36,0.35,0.48,0.67,0.61,0.55,0.71
was_2022_7,2022,was,7,gb,0.42,0.45,0.59,0.33,0.4,0.34,0.73,0.62
was_2022_8,2022,was,8,ind,0.46,0.5,0.57,0.47,0.39,0.34,0.47,0.6
was_2022_9,2022,was,9,min,0.53,0.41,0.39,0.53,0.62,0.51,0.68,0.78
was_2022_10,2022,was,10,phi,0.59,0.51,0.61,0.52,0.47,0.55,0.28,0.95
was_2022_11,2022,was,11,hou,0.62,0.45,0.58,0.37,0.8,0.66,0.81,0.61
was_2022_12,2022,was,12,atl,0.62,0.53,0.55,0.55,0.61,0.67,0.4,0.72
was_2022_13,2022,was,13,nyg,0.44,0.43,0.47,0.46,0.5,0.41,0.57,0.56
