,feature,t_stat,t_stat_abs,rsqrd,adj_rsqrd,runNum
3316,run_block_zone_run_block_percent_run_block_fav,0.5678381826445208,0.6090919751356576,0.07190583619654814,-0.006089541313479955,250054.94059841597
1218,def_coverage_summary_missed_tackles_def_cov_summ_fav,-0.6054395168168716,0.6090762998966416,0.0720778782076181,-0.006202853961450336,250643.37682781258
2884,rec_concept_slot_receptions_rec_concept_dog,0.5011424990771993,0.6089257557305356,0.0715614317360736,-0.006047514116922676,250017.07493693425
803,a2_tm1_pass_rush_tm2_run_blocking_tgs_dog,0.1754498860333039,0.6088388534767535,0.07172887479412884,-0.006247349661882815,250013.63857142857
4,Total Score Open,-0.5879582107053103,0.6082539948186367,0.07143458341905691,-0.006169353471203986,250895.01010544816
971,a2_tm1_tackling_tm2_defense_tgs_dog,0.2874370037379508,0.6081708920540465,0.07153881820718731,-0.0061133645538393525,246705.97507027668
258,a0_tm1_rushing_tm2_receiving_tgs_dog,-0.33311616516520026,0.6080085234875452,0.0718253531463182,-0.006217834571821802,249570.53479880776
2155,pass_rush_prp_pass_rush_summ_dog,0.6041141257508702,0.6078959593316275,0.07152615043600506,-0.006043093090977029,248649.83920753878
246,a0_tm1_rushing_tm2_defense_tgs_dog,0.4589020904561036,0.6076987607848398,0.07162408031080268,-0.006030770721171164,250113.5884813625
136,a0_tm1_pass_rush_tm2_receiving_tgs_dog,0.41996297341854716,0.6076024271348551,0.07189475942768381,-0.006083831720977798,250251.99528370338
807,a2_tm1_pass_rush_tm2_rushing_tgs_dog,0.18713766108813382,0.6073869124044923,0.07131591531174415,-0.0060966014385515155,249878.05138310528
1682,inj_plays_lb_dog,-0.6029365438664793,0.6072957113382184,0.07132606650082346,-0.0061913075366981625,251591.97128478388
3111,rec_scheme_man_first_downs_rec_schem_fav,0.5484708160647728,0.6072601507857304,0.07176829334894996,-0.006061281456073124,249053.2647036899
47,a0_tm1_defense_tm2_rush_defense_tgs_dog,-0.3410157409057762,0.6072575618926985,0.07138748176620158,-0.006189997946324664,250812.63629574308
