team_id,year,team,week,opp,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa
bal_2022_9,2022,bal,9,no,0.66,0.57,0.61,0.62,22.1,19.5,27.8,0.67
bal_2022_11,2022,bal,11,car,0.7,0.42,0.36,0.59,65.2,67.1,61.7,0.67
bal_2022_13,2022,bal,13,den,0.4,0.4,0.43,0.46,-4.2,-54.3,35.8,0.67
bal_2022_15,2022,bal,15,cle,0.3,0.32,0.26,0.53,6.0,11.6,-0.1,0.36
bal_2022_17,2022,bal,17,pit,0.46,0.43,0.59,0.41,-9.3,-8.9,-9.6,0.89
kc_2022_2,2022,kc,2,lac,0.53,0.51,0.62,0.4,-2.2,-15.9,22.2,0.73
kc_2022_4,2022,kc,4,tb,0.5,0.6,0.58,0.68,-33.6,-40.9,12.3,0.81
kc_2022_6,2022,kc,6,buf,0.46,0.54,0.61,0.44,-20.5,-38.1,7.2,0.67
kc_2022_10,2022,kc,10,jax,0.67,0.74,0.86,0.43,-1.4,-5.2,11.1,0.45
kc_2022_12,2022,kc,12,lar,0.72,0.54,0.62,0.42,41.5,52.9,27.0,0.69
kc_2022_14,2022,kc,14,den,0.49,0.49,0.53,0.53,-4.8,-5.6,-2.7,0.72
kc_2022_16,2022,kc,16,sea,0.67,0.57,0.74,0.37,24.5,34.4,10.6,0.67
kc_2022_1,2022,kc,1,ari,0.56,0.63,0.77,0.31,-8.0,-21.2,21.4,0.51
kc_2022_3,2022,kc,3,ind,0.33,0.41,0.54,0.25,4.4,-7.0,20.4,0.16
kc_2022_5,2022,kc,5,lv,0.47,0.53,0.62,0.4,-12.9,-6.8,-20.1,0.62
kc_2022_7,2022,kc,7,sf,1.0,1.0,0.97,1.0,15.5,23.2,-1.3,0.57
kc_2022_9,2022,kc,9,ten,0.5,0.47,0.56,0.23,4.7,54.5,-19.7,0.69
kc_2022_11,2022,kc,11,lac,0.61,0.66,0.75,0.56,-8.2,-14.9,-2.0,0.61
kc_2022_13,2022,kc,13,cin,0.48,0.61,0.59,0.69,-28.5,-56.1,2.0,0.6
kc_2022_15,2022,kc,15,hou,0.46,0.59,0.73,0.39,-13.6,-34.0,12.5,0.34
kc_2022_17,2022,kc,17,den,0.64,0.72,0.77,0.54,-3.6,3.2,-16.0,0.44
lv_2022_2,2022,lv,2,ari,0.43,0.44,0.54,0.36,-3.6,3.5,-15.8,0.63
lv_2022_4,2022,lv,4,den,0.47,0.55,0.58,0.59,-7.4,-35.7,31.6,0.44
lv_2022_8,2022,lv,8,no,0.13,0.24,0.32,0.25,-29.7,-46.3,-13.0,0.57
lv_2022_10,2022,lv,10,ind,0.4,0.53,0.6,0.46,-38.1,-48.5,-27.7,0.78
lv_2022_12,2022,lv,12,sea,0.5,0.59,0.7,0.58,-14.6,-29.1,14.1,0.52
lv_2022_14,2022,lv,14,lar,0.4,0.39,0.27,0.53,-8.8,-38.0,37.3,0.74
lv_2022_16,2022,lv,16,pit,0.31,0.26,0.28,0.4,5.9,-10.8,26.0,0.64
lv_2022_1,2022,lv,1,lac,0.28,0.3,0.35,0.38,-10.9,-50.9,32.9,0.65
lv_2022_3,2022,lv,3,ten,0.32,0.43,0.55,0.48,-28.0,-54.7,-4.5,0.59
lv_2022_5,2022,lv,5,kc,0.54,0.53,0.52,0.65,-1.5,-9.8,16.2,0.71
lv_2022_7,2022,lv,7,hou,0.56,0.7,0.73,0.78,-27.0,-36.1,-13.6,0.58
lv_2022_9,2022,lv,9,jax,0.37,0.5,0.56,0.45,-28.9,-67.0,1.6,0.57
lv_2022_11,2022,lv,11,den,0.6,0.66,0.81,0.53,-15.3,-49.5,21.6,0.74
lv_2022_13,2022,lv,13,lac,0.55,0.51,0.5,0.56,16.4,12.4,26.7,0.52
lv_2022_15,2022,lv,15,ne,0.39,0.37,0.49,0.47,0.8,27.9,-31.7,0.65
lv_2022_17,2022,lv,17,sf,0.5,0.62,0.71,0.56,-28.4,-24.7,-33.0,0.64
min_2022_2,2022,min,2,phi,0.3,0.37,0.42,0.47,-20.8,-25.5,-16.0,0.63
min_2022_4,2022,min,4,no,0.41,0.43,0.6,0.33,-20.1,-26.1,-14.7,0.83
min_2022_6,2022,min,6,mia,0.55,0.45,0.46,0.58,20.0,15.8,28.7,0.69
min_2022_8,2022,min,8,ari,0.44,0.54,0.5,0.68,-12.7,-24.7,18.7,0.45
min_2022_10,2022,min,10,buf,0.39,0.43,0.49,0.42,-6.5,-19.0,16.4,0.57
min_2022_12,2022,min,12,ne,0.46,0.53,0.75,0.26,-29.6,-47.0,23.9,0.89
min_2022_14,2022,min,14,det,0.42,0.52,0.67,0.2,-16.6,-32.3,9.3,0.52
min_2022_16,2022,min,16,nyg,0.52,0.49,0.55,0.37,1.3,8.2,-16.5,0.75
min_2022_1,2022,min,1,gb,0.6,0.58,0.69,0.49,4.4,15.2,-16.7,0.67
min_2022_3,2022,min,3,det,0.52,0.56,0.57,0.59,6.3,5.9,7.0,0.39
min_2022_5,2022,min,5,chi,0.34,0.5,0.55,0.54,-13.2,-61.1,62.9,0.17
min_2022_9,2022,min,9,was,0.43,0.41,0.53,0.31,10.1,25.5,-7.6,0.51
min_2022_11,2022,min,11,dal,0.19,0.25,0.31,0.41,-13.7,-51.7,14.9,0.51
min_2022_13,2022,min,13,nyj,0.53,0.5,0.52,0.6,4.2,6.3,-0.1,0.67
min_2022_15,2022,min,15,ind,0.3,0.39,0.48,0.29,0.9,-10.0,10.4,0.2
min_2022_17,2022,min,17,gb,0.09,0.27,0.47,0.13,-14.6,-30.2,-2.5,0.01
cin_2022_2,2022,cin,2,dal,0.38,0.37,0.47,0.37,-5.6,-15.1,4.5,0.7
cin_2022_4,2022,cin,4,mia,0.65,0.56,0.71,0.44,16.5,-0.5,40.5,0.72
cin_2022_6,2022,cin,6,no,0.64,0.69,0.71,0.66,-8.5,3.1,-21.2,0.61
cin_2022_8,2022,cin,8,cle,0.14,0.32,0.34,0.47,-32.5,-73.2,-11.9,0.35
cin_2022_12,2022,cin,12,ten,0.63,0.61,0.6,0.69,5.1,-17.5,44.7,0.66
cin_2022_14,2022,cin,14,cle,0.64,0.62,0.61,0.71,14.3,-9.6,53.5,0.5
cin_2022_16,2022,cin,16,ne,0.54,0.54,0.62,0.45,1.6,-20.3,37.7,0.62
cin_2022_1,2022,cin,1,pit,0.39,0.31,0.39,0.33,24.1,14.3,44.0,0.46
cin_2022_3,2022,cin,3,nyj,0.62,0.56,0.72,0.41,22.8,29.4,7.3,0.55
cin_2022_5,2022,cin,5,bal,0.51,0.52,0.49,0.66,2.1,18.1,-14.6,0.56
cin_2022_7,2022,cin,7,atl,0.69,0.69,0.83,0.54,14.0,-6.5,28.0,0.49
cin_2022_9,2022,cin,9,car,0.69,0.71,0.67,0.83,16.6,21.1,10.3,0.35
cin_2022_11,2022,cin,11,pit,0.55,0.57,0.68,0.47,-11.8,-20.8,1.7,0.79
cin_2022_13,2022,cin,13,kc,0.65,0.67,0.79,0.53,-1.6,16.5,-23.2,0.61
cin_2022_15,2022,cin,15,tb,0.45,0.44,0.56,0.28,-5.7,-4.1,-8.5,0.76
cin_2022_17,2022,cin,17,buf,0.47,0.47,0.5,0.5,-0.0,-0.0,-0.0,0.6
nyg_2022_2,2022,nyg,2,car,0.42,0.35,0.46,0.28,5.9,28.5,-29.3,0.76
nyg_2022_4,2022,nyg,4,chi,0.51,0.5,0.63,0.46,15.4,-0.5,36.1,0.41
nyg_2022_6,2022,nyg,6,bal,0.52,0.54,0.66,0.48,-8.7,12.5,-41.4,0.72
nyg_2022_8,2022,nyg,8,sea,0.32,0.28,0.38,0.32,7.6,0.8,21.6,0.58
nyg_2022_10,2022,nyg,10,hou,0.36,0.51,0.85,0.43,-35.2,-60.0,3.5,0.58
nyg_2022_12,2022,nyg,12,dal,0.46,0.49,0.61,0.42,-8.0,-23.9,5.9,0.66
nyg_2022_14,2022,nyg,14,phi,0.3,0.54,0.66,0.44,-37.5,4.5,-81.4,0.29
nyg_2022_16,2022,nyg,16,min,0.42,0.48,0.48,0.66,-8.9,-12.7,0.7,0.51
nyg_2022_1,2022,nyg,1,ten,0.37,0.48,0.38,0.71,-20.6,-58.0,32.0,0.53
nyg_2022_3,2022,nyg,3,dal,0.33,0.5,0.49,0.69,-31.5,-34.0,-28.9,0.48
nyg_2022_5,2022,nyg,5,gb,0.57,0.61,0.77,0.56,-9.4,-13.9,-0.1,0.67
nyg_2022_7,2022,nyg,7,jax,0.51,0.61,0.62,0.65,-19.1,-23.0,-14.1,0.56
nyg_2022_11,2022,nyg,11,det,0.34,0.47,0.54,0.48,-17.2,9.3,-35.7,0.37
nyg_2022_13,2022,nyg,13,was,0.55,0.55,0.67,0.42,-4.4,-0.3,-8.8,0.73
nyg_2022_15,2022,nyg,15,was,0.54,0.51,0.52,0.65,-5.1,-9.2,-0.8,0.84
nyg_2022_17,2022,nyg,17,ind,0.64,0.69,0.76,0.65,-5.4,-2.9,-7.9,0.62
chi_2022_2,2022,chi,2,gb,0.18,0.3,0.07,0.55,-37.5,-61.0,-21.6,0.67
chi_2022_4,2022,chi,4,nyg,0.32,0.3,0.41,0.25,-11.3,-38.2,3.9,0.83
chi_2022_6,2022,chi,6,was,0.32,0.35,0.35,0.46,0.1,9.1,-8.2,0.44
chi_2022_8,2022,chi,8,dal,0.33,0.52,0.54,0.59,-50.2,-50.4,-50.1,0.69
chi_2022_10,2022,chi,10,det,0.49,0.55,0.53,0.6,-12.2,-46.2,18.0,0.63
chi_2022_12,2022,chi,12,nyj,0.13,0.41,0.38,0.52,-68.1,-103.1,-33.5,0.6
chi_2022_16,2022,chi,16,buf,0.34,0.36,0.5,0.26,-22.4,3.9,-52.5,0.87
chi_2022_1,2022,chi,1,sf,0.54,0.45,0.5,0.45,33.2,59.7,8.9,0.44
chi_2022_3,2022,chi,3,hou,0.46,0.42,0.35,0.57,12.2,3.3,22.0,0.59
chi_2022_5,2022,chi,5,min,0.37,0.43,0.65,0.17,-21.8,-22.3,-21.1,0.74
chi_2022_7,2022,chi,7,ne,0.64,0.54,0.49,0.66,16.8,20.6,9.0,0.79
chi_2022_9,2022,chi,9,mia,0.33,0.66,0.75,0.58,-56.4,-98.3,15.9,0.27
chi_2022_11,2022,chi,11,atl,0.24,0.36,0.42,0.4,-9.8,-25.3,2.0,0.24
chi_2022_13,2022,chi,13,gb,0.44,0.55,0.5,0.72,-23.2,-30.7,-15.8,0.59
chi_2022_15,2022,chi,15,phi,0.5,0.39,0.57,0.28,23.5,30.2,15.8,0.63
chi_2022_17,2022,chi,17,det,0.04,0.15,0.05,0.54,-38.3,-42.8,-34.3,0.69
lac_2022_2,2022,lac,2,kc,0.52,0.48,0.56,0.39,12.1,14.2,8.4,0.6
lac_2022_4,2022,lac,4,hou,0.48,0.6,0.75,0.37,-19.0,-8.8,-45.2,0.52
lac_2022_6,2022,lac,6,den,0.53,0.47,0.52,0.48,3.1,-2.9,12.0,0.84
lac_2022_10,2022,lac,10,sf,0.35,0.37,0.43,0.44,-2.9,-5.3,-1.8,0.53
lac_2022_12,2022,lac,12,ari,0.43,0.47,0.54,0.33,-12.6,-43.7,17.8,0.64
lac_2022_14,2022,lac,14,mia,0.63,0.44,0.56,0.4,37.8,25.5,56.8,0.76
lac_2022_16,2022,lac,16,ind,0.6,0.4,0.38,0.56,53.7,78.1,-4.3,0.5
lac_2022_1,2022,lac,1,lv,0.61,0.45,0.63,0.31,44.8,53.1,21.3,0.54
lac_2022_3,2022,lac,3,jax,0.27,0.32,0.42,0.18,-12.0,-45.2,19.4,0.55
lac_2022_5,2022,lac,5,cle,0.49,0.57,0.63,0.66,-17.3,-18.5,-16.1,0.59
lac_2022_7,2022,lac,7,sea,0.28,0.39,0.45,0.29,-30.8,-24.0,-37.5,0.65
lac_2022_9,2022,lac,9,atl,0.34,0.33,0.42,0.29,-2.4,25.2,-22.0,0.62
lac_2022_11,2022,lac,11,kc,0.47,0.51,0.56,0.52,-14.3,-13.3,-15.7,0.74
lac_2022_13,2022,lac,13,lv,0.32,0.33,0.38,0.33,0.8,10.2,-9.1,0.52
lac_2022_15,2022,lac,15,ten,0.52,0.46,0.45,0.65,5.7,19.5,-8.5,0.75
lac_2022_17,2022,lac,17,lar,0.77,0.77,0.78,0.78,1.1,33.0,-30.0,0.72
gb_2022_2,2022,gb,2,chi,0.61,0.57,0.71,0.54,10.9,95.4,-29.3,0.64
gb_2022_4,2022,gb,4,ne,0.54,0.59,0.58,0.66,-1.9,28.2,-20.5,0.48
gb_2022_6,2022,gb,6,nyj,0.21,0.38,0.49,0.3,-7.5,16.6,-22.3,0.0
gb_2022_8,2022,gb,8,buf,0.64,0.65,0.61,0.77,13.6,35.8,-11.8,0.43
gb_2022_10,2022,gb,10,dal,0.64,0.66,0.77,0.62,5.3,20.5,-16.3,0.52
gb_2022_12,2022,gb,12,phi,0.53,0.6,0.67,0.63,-18.6,5.1,-35.2,0.73
gb_2022_16,2022,gb,16,mia,0.67,0.42,0.5,0.39,43.3,66.6,17.4,0.89
gb_2022_1,2022,gb,1,min,0.35,0.46,0.42,0.67,-27.8,-31.1,-23.6,0.59
gb_2022_3,2022,gb,3,tb,0.47,0.45,0.53,0.37,4.6,4.0,6.4,0.62
gb_2022_5,2022,gb,5,nyg,0.42,0.51,0.57,0.48,-25.7,-39.2,-11.8,0.73
gb_2022_7,2022,gb,7,was,0.54,0.59,0.68,0.38,-5.3,-8.2,-2.4,0.53
gb_2022_9,2022,gb,9,det,0.34,0.23,0.28,0.27,23.5,26.5,21.0,0.58
gb_2022_11,2022,gb,11,ten,0.35,0.46,0.55,0.34,-27.6,-61.6,10.6,0.65
gb_2022_13,2022,gb,13,chi,0.39,0.54,0.57,0.58,-27.9,-13.2,-44.1,0.52
gb_2022_15,2022,gb,15,lar,0.71,0.61,0.6,0.66,17.6,27.2,4.9,0.79
gb_2022_17,2022,gb,17,min,0.61,0.52,0.57,0.56,11.6,3.3,25.2,0.83
ind_2022_2,2022,ind,2,jax,0.0,0.0,0.0,0.31,-11.2,-68.8,33.1,0.62
ind_2022_4,2022,ind,4,ten,0.26,0.36,0.51,0.22,-14.8,-20.8,-8.1,0.42
ind_2022_6,2022,ind,6,jax,0.5,0.56,0.61,0.44,-10.0,-0.3,-16.5,0.58
ind_2022_8,2022,ind,8,was,0.45,0.45,0.54,0.42,-4.5,-12.0,5.5,0.68
ind_2022_10,2022,ind,10,lv,0.46,0.49,0.51,0.56,1.3,-13.7,20.4,0.44
ind_2022_12,2022,ind,12,pit,0.39,0.32,0.33,0.41,-1.8,8.2,-11.5,0.86
ind_2022_16,2022,ind,16,lac,0.19,0.09,0.1,0.39,13.9,34.3,-7.9,0.63
ind_2022_1,2022,ind,1,hou,0.32,0.42,0.49,0.39,-12.7,-35.4,23.1,0.39
ind_2022_3,2022,ind,3,kc,0.57,0.35,0.41,0.32,34.2,23.7,52.8,0.93
ind_2022_5,2022,ind,5,den,0.28,0.22,0.27,0.35,7.6,11.2,1.8,0.63
ind_2022_7,2022,ind,7,ten,0.35,0.33,0.33,0.56,10.5,11.3,10.1,0.46
ind_2022_9,2022,ind,9,ne,0.25,0.16,0.21,0.22,39.3,31.9,48.3,0.16
ind_2022_11,2022,ind,11,phi,0.45,0.38,0.52,0.33,21.0,25.8,16.6,0.53
ind_2022_13,2022,ind,13,dal,0.18,0.27,0.32,0.35,-27.4,-12.1,-40.5,0.62
ind_2022_15,2022,ind,15,min,0.44,0.33,0.4,0.35,13.3,6.0,32.8,0.78
ind_2022_17,2022,ind,17,nyg,0.09,0.26,0.3,0.3,-38.5,-47.6,-31.3,0.47
mia_2022_2,2022,mia,2,bal,0.46,0.72,0.79,0.54,-36.9,-117.5,37.9,0.24
mia_2022_4,2022,mia,4,cin,0.41,0.47,0.63,0.35,-4.5,-36.5,30.1,0.43
mia_2022_6,2022,mia,6,min,0.4,0.44,0.54,0.35,2.7,10.1,-14.1,0.35
mia_2022_8,2022,mia,8,det,0.61,0.69,0.78,0.51,-16.8,-16.7,-17.0,0.67
mia_2022_10,2022,mia,10,cle,0.71,0.72,0.87,0.59,9.8,1.2,25.6,0.5
mia_2022_12,2022,mia,12,hou,0.66,0.51,0.63,0.36,39.5,54.6,1.9,0.57
mia_2022_14,2022,mia,14,lac,0.37,0.38,0.57,0.19,-9.4,-18.7,11.8,0.73
mia_2022_16,2022,mia,16,gb,0.29,0.3,0.38,0.26,11.6,-2.5,35.3,0.3
mia_2022_1,2022,mia,1,ne,0.58,0.51,0.6,0.45,16.3,15.6,17.2,0.65
mia_2022_3,2022,mia,3,buf,0.67,0.67,0.83,0.58,6.0,-0.5,26.0,0.6
mia_2022_5,2022,mia,5,nyj,0.29,0.48,0.45,0.66,-39.1,-49.6,-30.5,0.49
mia_2022_7,2022,mia,7,pit,0.57,0.52,0.64,0.53,16.9,13.8,23.4,0.55
mia_2022_9,2022,mia,9,chi,0.5,0.71,0.93,0.27,-37.1,-82.5,5.0,0.48
mia_2022_13,2022,mia,13,sf,0.44,0.34,0.38,0.61,21.6,16.0,29.9,0.62
mia_2022_15,2022,mia,15,buf,0.52,0.54,0.48,0.76,-13.0,-35.3,14.1,0.83
mia_2022_17,2022,mia,17,ne,0.46,0.45,0.59,0.45,-0.5,-11.8,23.4,0.67
nyj_2022_2,2022,nyj,2,cle,0.48,0.59,0.7,0.38,-32.5,-51.3,-14.2,0.77
nyj_2022_4,2022,nyj,4,pit,0.55,0.43,0.51,0.47,21.4,28.8,13.3,0.76
nyj_2022_6,2022,nyj,6,gb,0.52,0.44,0.46,0.53,27.3,21.9,38.8,0.46
nyj_2022_8,2022,nyj,8,ne,0.48,0.46,0.55,0.35,21.0,15.9,28.3,0.32
nyj_2022_12,2022,nyj,12,chi,0.75,0.71,0.82,0.61,17.9,22.8,13.4,0.56
nyj_2022_14,2022,nyj,14,buf,0.52,0.46,0.54,0.48,16.5,9.8,27.7,0.58
nyj_2022_16,2022,nyj,16,jax,0.25,0.18,0.31,0.23,3.5,-9.9,16.0,0.72
nyj_2022_1,2022,nyj,1,bal,0.35,0.41,0.44,0.44,-5.5,-44.6,59.5,0.43
nyj_2022_3,2022,nyj,3,cin,0.41,0.35,0.36,0.48,5.3,-16.5,33.8,0.72
nyj_2022_5,2022,nyj,5,mia,0.69,0.63,0.66,0.73,8.9,35.2,-20.5,0.79
nyj_2022_7,2022,nyj,7,den,0.5,0.45,0.52,0.52,8.1,11.9,2.8,0.69
nyj_2022_9,2022,nyj,9,buf,0.67,0.52,0.59,0.53,34.9,68.0,-14.9,0.65
nyj_2022_11,2022,nyj,11,ne,0.21,0.21,0.37,0.12,17.1,-18.3,45.7,0.17
nyj_2022_13,2022,nyj,13,min,0.45,0.39,0.41,0.5,1.2,13.4,-19.5,0.81
nyj_2022_15,2022,nyj,15,det,0.4,0.45,0.61,0.27,8.1,-8.9,28.4,0.25
nyj_2022_17,2022,nyj,17,sea,0.34,0.3,0.34,0.41,8.4,8.9,8.0,0.6
det_2022_2,2022,det,2,was,0.63,0.58,0.61,0.61,4.6,-4.3,23.1,0.82
det_2022_4,2022,det,4,sea,0.28,0.55,0.64,0.5,-59.6,-60.3,-58.7,0.54
det_2022_8,2022,det,8,mia,0.45,0.59,0.63,0.68,-31.1,-49.0,-0.2,0.59
det_2022_10,2022,det,10,chi,0.39,0.51,0.73,0.31,-23.3,-25.9,-21.3,0.53
det_2022_12,2022,det,12,buf,0.52,0.48,0.59,0.39,12.6,17.8,2.5,0.59
det_2022_14,2022,det,14,min,0.54,0.63,0.71,0.5,-17.9,-45.6,42.0,0.61
det_2022_16,2022,det,16,car,0.31,0.56,0.71,0.12,-68.2,-118.4,-45.1,0.79
det_2022_1,2022,det,1,phi,0.53,0.56,0.57,0.68,-4.2,-0.4,-10.0,0.6
det_2022_3,2022,det,3,min,0.38,0.52,0.57,0.5,-22.3,-18.5,-28.6,0.42
det_2022_5,2022,det,5,ne,0.22,0.36,0.33,0.5,-39.2,-97.2,-0.2,0.65
det_2022_7,2022,det,7,dal,0.3,0.34,0.38,0.39,-5.0,-23.6,10.0,0.47
det_2022_9,2022,det,9,gb,0.56,0.38,0.52,0.34,45.3,46.6,42.8,0.56
det_2022_11,2022,det,11,nyg,0.63,0.58,0.54,0.65,3.2,1.7,5.6,0.84
det_2022_13,2022,det,13,jax,0.8,0.66,0.73,0.56,27.3,33.4,14.4,0.81
det_2022_15,2022,det,15,nyj,0.57,0.55,0.7,0.39,-9.9,-42.3,29.7,0.89
det_2022_17,2022,det,17,chi,0.76,0.61,0.7,0.58,42.1,80.0,-17.6,0.57
ten_2022_2,2022,ten,2,buf,0.21,0.28,0.24,0.39,-12.8,-32.0,29.8,0.45
ten_2022_4,2022,ten,4,ind,0.53,0.55,0.63,0.57,-4.6,-43.3,60.6,0.67
ten_2022_8,2022,ten,8,hou,0.49,0.42,0.14,0.7,28.1,28.5,27.5,0.43
ten_2022_10,2022,ten,10,den,0.6,0.5,0.69,0.19,15.7,5.6,32.7,0.77
ten_2022_12,2022,ten,12,cin,0.38,0.43,0.59,0.3,-8.7,-14.4,1.0,0.53
ten_2022_14,2022,ten,14,jax,0.24,0.41,0.38,0.64,-38.6,-73.4,21.9,0.51
ten_2022_16,2022,ten,16,hou,0.37,0.39,0.29,0.56,-3.7,-22.8,18.5,0.58
ten_2022_1,2022,ten,1,nyg,0.46,0.45,0.74,0.17,9.0,31.9,-11.2,0.49
ten_2022_3,2022,ten,3,lv,0.57,0.57,0.65,0.52,-4.4,-20.5,37.0,0.71
ten_2022_5,2022,ten,5,was,0.42,0.44,0.49,0.56,-10.3,-22.4,23.7,0.71
ten_2022_7,2022,ten,7,ind,0.42,0.41,0.5,0.43,0.7,2.2,-3.1,0.62
ten_2022_9,2022,ten,9,kc,0.54,0.42,0.22,0.63,24.0,13.0,68.2,0.66
ten_2022_11,2022,ten,11,gb,0.66,0.65,0.82,0.43,13.7,-14.8,61.7,0.5
ten_2022_13,2022,ten,13,phi,0.22,0.34,0.51,0.18,-31.8,-64.8,15.9,0.62
ten_2022_15,2022,ten,15,lac,0.41,0.46,0.47,0.52,0.2,4.7,-5.8,0.38
ten_2022_17,2022,ten,17,dal,0.43,0.43,0.53,0.42,-1.0,-27.8,36.3,0.64
jax_2022_2,2022,jax,2,ind,0.79,0.6,0.9,0.33,51.4,66.8,22.4,0.59
jax_2022_4,2022,jax,4,phi,0.32,0.25,0.34,0.22,8.9,15.9,4.9,0.66
jax_2022_6,2022,jax,6,ind,0.34,0.56,0.58,0.62,-50.7,-70.9,10.5,0.59
jax_2022_8,2022,jax,8,den,0.3,0.34,0.19,0.61,-19.2,-37.0,-2.4,0.72
jax_2022_10,2022,jax,10,kc,0.36,0.54,0.59,0.44,-38.7,-58.3,3.6,0.52
jax_2022_12,2022,jax,12,bal,0.48,0.44,0.65,0.17,-0.9,-35.7,28.4,0.8
jax_2022_14,2022,jax,14,ten,0.7,0.73,0.86,0.51,-5.8,11.2,-40.3,0.68
jax_2022_16,2022,jax,16,nyj,0.64,0.55,0.68,0.45,29.7,17.9,51.3,0.56
jax_2022_1,2022,jax,1,was,0.44,0.49,0.49,0.72,-4.5,-22.8,25.9,0.5
jax_2022_3,2022,jax,3,lac,0.59,0.57,0.83,0.33,6.3,-13.7,66.1,0.63
jax_2022_5,2022,jax,5,hou,0.39,0.47,0.53,0.45,-19.5,-35.5,-9.6,0.63
jax_2022_7,2022,jax,7,nyg,0.45,0.55,0.64,0.52,-21.3,-29.0,-14.3,0.61
jax_2022_9,2022,jax,9,lv,0.56,0.6,0.78,0.45,-2.2,-22.8,31.4,0.55
jax_2022_13,2022,jax,13,det,0.2,0.32,0.4,0.37,-25.4,-45.7,2.7,0.49
jax_2022_15,2022,jax,15,dal,0.71,0.7,0.77,0.68,3.2,-15.7,17.6,0.72
jax_2022_17,2022,jax,17,hou,0.45,0.39,0.36,0.5,9.7,4.8,20.8,0.67
atl_2022_2,2022,atl,2,lar,0.31,0.41,0.57,0.29,-19.5,-24.7,-11.2,0.5
atl_2022_4,2022,atl,4,cle,0.54,0.49,0.33,0.64,9.1,18.9,0.1,0.7
atl_2022_6,2022,atl,6,sf,0.66,0.65,0.86,0.6,4.6,-12.8,39.3,0.64
atl_2022_8,2022,atl,8,car,0.43,0.47,0.68,0.34,-5.3,-6.0,-4.6,0.54
atl_2022_10,2022,atl,10,car,0.37,0.46,0.53,0.42,-19.8,-31.7,-16.7,0.58
atl_2022_12,2022,atl,12,was,0.36,0.47,0.37,0.61,-25.6,-21.8,-27.8,0.59
atl_2022_16,2022,atl,16,bal,0.4,0.4,0.5,0.34,-1.5,-20.8,8.3,0.6
atl_2022_1,2022,atl,1,no,0.53,0.56,0.61,0.59,-10.8,2.4,-40.1,0.75
atl_2022_3,2022,atl,3,sea,0.56,0.63,0.63,0.71,-16.1,-29.2,4.2,0.68
atl_2022_5,2022,atl,5,tb,0.34,0.46,0.44,0.56,-20.3,-21.4,-18.0,0.48
atl_2022_7,2022,atl,7,cin,0.29,0.45,0.54,0.42,-53.1,-83.1,1.5,0.85
atl_2022_9,2022,atl,9,lac,0.53,0.51,0.43,0.63,14.4,7.0,27.5,0.47
atl_2022_11,2022,atl,11,chi,0.58,0.51,0.55,0.51,2.0,-9.6,10.5,0.92
atl_2022_13,2022,atl,13,pit,0.48,0.51,0.52,0.63,-15.1,-31.9,-2.0,0.77
atl_2022_15,2022,atl,15,no,0.43,0.51,0.44,0.65,-19.5,-86.9,21.4,0.65
atl_2022_17,2022,atl,17,ari,0.4,0.47,0.54,0.45,-18.2,-26.8,-5.8,0.62
lac_2022_2,2022,lac,2,kc,0.52,0.48,0.56,0.39,12.1,14.2,8.4,0.6
lac_2022_4,2022,lac,4,hou,0.48,0.6,0.75,0.37,-19.0,-8.8,-45.2,0.52
lac_2022_6,2022,lac,6,den,0.53,0.47,0.52,0.48,3.1,-2.9,12.0,0.84
lac_2022_10,2022,lac,10,sf,0.35,0.37,0.43,0.44,-2.9,-5.3,-1.8,0.53
lac_2022_12,2022,lac,12,ari,0.43,0.47,0.54,0.33,-12.6,-43.7,17.8,0.64
lac_2022_14,2022,lac,14,mia,0.63,0.44,0.56,0.4,37.8,25.5,56.8,0.76
lac_2022_16,2022,lac,16,ind,0.6,0.4,0.38,0.56,53.7,78.1,-4.3,0.5
lac_2022_1,2022,lac,1,lv,0.61,0.45,0.63,0.31,44.8,53.1,21.3,0.54
lac_2022_3,2022,lac,3,jax,0.27,0.32,0.42,0.18,-12.0,-45.2,19.4,0.55
lac_2022_5,2022,lac,5,cle,0.49,0.57,0.63,0.66,-17.3,-18.5,-16.1,0.59
lac_2022_7,2022,lac,7,sea,0.28,0.39,0.45,0.29,-30.8,-24.0,-37.5,0.65
lac_2022_9,2022,lac,9,atl,0.34,0.33,0.42,0.29,-2.4,25.2,-22.0,0.62
lac_2022_11,2022,lac,11,kc,0.47,0.51,0.56,0.52,-14.3,-13.3,-15.7,0.74
lac_2022_13,2022,lac,13,lv,0.32,0.33,0.38,0.33,0.8,10.2,-9.1,0.52
lac_2022_15,2022,lac,15,ten,0.52,0.46,0.45,0.65,5.7,19.5,-8.5,0.75
lac_2022_17,2022,lac,17,lar,0.77,0.77,0.78,0.78,1.1,33.0,-30.0,0.72
