p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,week,year,plyr_number
jessiebatesiii_cin_2022_18,cin_2022_18,jessiebatesiii_cin_2022,cin_2022,jessiebatesiii,49162,s,cin,1,0,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tarvariusmoore_sf_2022_18,sf_2022_18,tarvariusmoore_sf_2022,sf_2022,tarvariusmoore,49178,s,sf,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ronnieharrison_cle_2022_18,cle_2022_18,ronnieharrison_cle_2022,cle_2022,ronnieharrison,49206,s,cle,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
demetriusflanniganfowles_sf_2022_18,sf_2022_18,demetriusflanniganfowles_sf_2022,sf_2022,demetriusflanniganfowles,49231,lb,sf,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
carltondavis_tb_2022_18,tb_2022_18,carltondavis_tb_2022,tb_2022,carltondavis,49335,cb,tb,1,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
cameronlewis_buf_2022_18,buf_2022_18,cameronlewis_buf_2022,buf_2022,cameronlewis,49395,s,buf,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
taronjohnson_buf_2022_18,buf_2022_18,taronjohnson_buf_2022,buf_2022,taronjohnson,49511,cb,buf,1,0,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
christianrozeboom_lar_2022_18,lar_2022_18,christianrozeboom_lar_2022,lar_2022,christianrozeboom,49862,lb,lar,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
bjhill_cin_2022_18,cin_2022_18,bjhill_cin_2022,cin_2022,bjhill,49894,di,cin,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
avontemaddox_phi_2022_18,phi_2022_18,avontemaddox_phi_2022,phi_2022,avontemaddox,50543,cb,phi,1,0,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tremaineedmunds_buf_2022_18,buf_2022_18,tremaineedmunds_buf_2022,buf_2022,tremaineedmunds,50905,lb,buf,1,3,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tyreldodson_buf_2022_18,buf_2022_18,tyreldodson_buf_2022,buf_2022,tyreldodson,51045,lb,buf,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
derwinjames_lac_2022_18,lac_2022_18,derwinjames_lac_2022,lac_2022,derwinjames,51368,s,lac,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jaquanjohnson_buf_2022_18,buf_2022_18,jaquanjohnson_buf_2022,buf_2022,jaquanjohnson,51433,s,buf,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
chasehansen_no_2022_18,no_2022_18,chasehansen_no_2022,no_2022,chasehansen,51448,lb,no,1,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
anthonychesley_tb_2022_18,tb_2022_18,anthonychesley_tb_2022,tb_2022,anthonychesley,54369,cb,tb,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jeffreygunter_cin_2022_18,cin_2022_18,jeffreygunter_cin_2022,cin_2022,jeffreygunter,54402,ed,cin,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
marcowilson_ari_2022_18,ari_2022_18,marcowilson_ari_2022,ari_2022,marcowilson,55592,cb,ari,1,1,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
shaunwade_ne_2022_18,ne_2022_18,shaunwade_ne_2022,ne_2022,shaunwade,55673,cb,ne,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
trenorwood_pit_2022_18,pit_2022_18,trenorwood_pit_2022,pit_2022,trenorwood,55675,s,pit,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
marcusjones_ne_2022_18,ne_2022_18,marcusjones_ne_2022,ne_2022,marcusjones,55717,cb,ne,1,0,0,91.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
genostone_bal_2022_18,bal_2022_18,genostone_bal_2022,bal_2022,genostone,55967,s,bal,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tjcarter_lar_2022_18,lar_2022_18,tjcarter_lar_2022,lar_2022,tjcarter,56037,s,lar,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ambrythomas_sf_2022_18,sf_2022_18,ambrythomas_sf_2022,sf_2022,ambrythomas,56058,cb,sf,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
benjaminstjuste_was_2022_18,was_2022_18,benjaminstjuste_was_2022,was_2022,benjaminstjuste,56061,cb,was,1,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
keiseannixon_gb_2022_18,gb_2022_18,keiseannixon_gb_2022,gb_2022,keiseannixon,56167,cb,gb,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
quentinlake_lar_2022_18,lar_2022_18,quentinlake_lar_2022,lar_2022,quentinlake,56245,s,lar,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
zacharycarter_cin_2022_18,cin_2022_18,zacharycarter_cin_2022,cin_2022,zacharycarter,56349,di,cin,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ajepenesa_buf_2022_18,buf_2022_18,ajepenesa_buf_2022,buf_2022,ajepenesa,56369,ed,buf,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
cameronsample_cin_2022_18,cin_2022_18,cameronsample_cin_2022,cin_2022,cameronsample,56462,ed,cin,1,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
isaiahthomas_cle_2022_18,cle_2022_18,isaiahthomas_cle_2022,cle_2022,isaiahthomas,56798,ed,cle,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
kingsleyjonathan_buf_2022_18,buf_2022_18,kingsleyjonathan_buf_2022,buf_2022,kingsleyjonathan,56856,ed,buf,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
kjbritt_tb_2022_18,tb_2022_18,kjbritt_tb_2022,tb_2022,kjbritt,57727,lb,tb,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jjrussell_tb_2022_18,tb_2022_18,jjrussell_tb_2022,tb_2022,jjrussell,57958,lb,tb,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
baronbrowning_den_2022_18,den_2022_18,baronbrowning_den_2022,den_2022,baronbrowning,58095,ed,den,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
samuelwomack_sf_2022_18,sf_2022_18,samuelwomack_sf_2022,sf_2022,samuelwomack,65771,cb,sf,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
zyonmccollum_tb_2022_18,tb_2022_18,zyonmccollum_tb_2022,tb_2022,zyonmccollum,66769,cb,tb,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
gregoryrousseau_buf_2022_18,buf_2022_18,gregoryrousseau_buf_2022,buf_2022,gregoryrousseau,76889,ed,buf,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
josephossai_cin_2022_18,cin_2022_18,josephossai_cin_2022,cin_2022,josephossai,77205,ed,cin,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
derionkendrick_lar_2022_18,lar_2022_18,derionkendrick_lar_2022,lar_2022,derionkendrick,78022,cb,lar,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
thomasbooker_hou_2022_18,hou_2022_18,thomasbooker_hou_2022,hou_2022,thomasbooker,82168,di,hou,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tommytogiai_cle_2022_18,cle_2022_18,tommytogiai_cle_2022,cle_2022,tommytogiai,82501,di,cle,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
rachadwildgoose_was_2022_18,was_2022_18,rachadwildgoose_was_2022,was_2022,rachadwildgoose,83111,cb,was,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
camtaylorbritt_cin_2022_18,cin_2022_18,camtaylorbritt_cin_2022,cin_2022,camtaylorbritt,83326,cb,cin,1,0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
alontaetaylor_no_2022_18,no_2022_18,alontaetaylor_no_2022,no_2022,alontaetaylor,83469,cb,no,1,1,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
nickcross_ind_2022_18,ind_2022_18,nickcross_ind_2022,ind_2022,nickcross,97514,s,ind,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
daxtonhill_cin_2022_18,cin_2022_18,daxtonhill_cin_2022,cin_2022,daxtonhill,97519,s,cin,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
kaiirelam_buf_2022_18,buf_2022_18,kaiirelam_buf_2022,buf_2022,kaiirelam,98693,cb,buf,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
danebelton_nyg_2022_18,nyg_2022_18,danebelton_nyg_2022,nyg_2022,danebelton,101398,s,nyg,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
samwebb_lv_2022_18,lv_2022_18,samwebb_lv_2022,lv_2022,samwebb,134606,cb,lv,1,0,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
braydenthomas_lar_2022_18,lar_2022_18,braydenthomas_lar_2022,lar_2022,braydenthomas,138266,ed,lar,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ndamukongsuh_phi_2022_18,phi_2022_18,ndamukongsuh_phi_2022,phi_2022,ndamukongsuh,5527,di,phi,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tysonalualu_pit_2022_18,pit_2022_18,tysonalualu_pit_2022,pit_2022,tysonalualu,5535,di,pit,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
brandongraham_phi_2022_18,phi_2022_18,brandongraham_phi_2022,phi_2022,brandongraham,5538,ed,phi,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jasonpierrepaul_bal_2022_18,bal_2022_18,jasonpierrepaul_bal_2022,bal_2022,jasonpierrepaul,5540,ed,bal,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
kareemjackson_den_2022_18,den_2022_18,kareemjackson_den_2022,den_2022,kareemjackson,5545,s,den,1,1,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
devinmccourty_ne_2022_18,ne_2022_18,devinmccourty_ne_2022,ne_2022,devinmccourty,5552,s,ne,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jerryhughes_hou_2022_18,hou_2022_18,jerryhughes_hou_2022,hou_2022,jerryhughes,5556,ed,hou,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
linvaljoseph_phi_2022_18,phi_2022_18,linvaljoseph_phi_2022,phi_2022,linvaljoseph,5571,di,phi,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
carlosdunlap_kc_2022_18,kc_2022_18,carlosdunlap_kc_2022,kc_2022,carlosdunlap,5579,ed,kc,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
coreypeters_jax_2022_18,jax_2022_18,coreypeters_jax_2022,jax_2022,coreypeters,5607,di,jax,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
alwoods_sea_2022_18,sea_2022_18,alwoods_sea_2022,sea_2022,alwoods,5646,di,sea,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
patrickpeterson_min_2022_18,min_2022_18,patrickpeterson_min_2022,min_2022,patrickpeterson,6157,cb,min,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jjwatt_ari_2022_18,ari_2022_18,jjwatt_ari_2022,ari_2022,jjwatt,6163,di,ari,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
cameronjordan_no_2022_18,no_2022_18,cameronjordan_no_2022,no_2022,cameronjordan,6176,ed,no,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
cameronheyward_pit_2022_18,pit_2022_18,cameronheyward_pit_2022,pit_2022,cameronheyward,6183,di,pit,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
justinhouston_bal_2022_18,bal_2022_18,justinhouston_bal_2022,bal_2022,justinhouston,6222,ed,bal,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
lawrenceguy_ne_2022_18,ne_2022_18,lawrenceguy_ne_2022,ne_2022,lawrenceguy,6385,di,ne,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
marioaddison_hou_2022_18,hou_2022_18,marioaddison_hou_2022,hou_2022,marioaddison,6558,ed,hou,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
stephongilmore_ind_2022_18,ind_2022_18,stephongilmore_ind_2022,ind_2022,stephongilmore,7016,cb,ind,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
fletchercox_phi_2022_18,phi_2022_18,fletchercox_phi_2022,phi_2022,fletchercox,7018,di,phi,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
bruceirvin_sea_2022_18,sea_2022_18,bruceirvin_sea_2022,sea_2022,bruceirvin,7021,ed,sea,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
melviningramiii_mia_2022_18,mia_2022_18,melviningramiii_mia_2022,mia_2022,melviningramiii,7024,ed,mia,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
bobbywagner_lar_2022_18,lar_2022_18,bobbywagner_lar_2022,lar_2022,bobbywagner,7050,lb,lar,1,2,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
lavontedavid_tb_2022_18,tb_2022_18,lavontedavid_tb_2022,tb_2022,lavontedavid,7060,lb,tb,1,2,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
demariodavis_no_2022_18,no_2022_18,demariodavis_no_2022,no_2022,demariodavis,7079,lb,no,1,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
akiemhicks_tb_2022_18,tb_2022_18,akiemhicks_tb_2022,tb_2022,akiemhicks,7090,di,tb,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
rodneymcleod_ind_2022_18,ind_2022_18,rodneymcleod_ind_2022,ind_2022,rodneymcleod,7271,s,ind,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tashaungipsonsr_sf_2022_18,sf_2022_18,tashaungipsonsr_sf_2022,sf_2022,tashaungipsonsr,7288,s,sf,1,0,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
harrisonsmith_min_2022_18,min_2022_18,harrisonsmith_min_2022,min_2022,harrisonsmith,7641,s,min,1,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
joshnorman_car_2022_18,car_2022_18,joshnorman_car_2022,car_2022,joshnorman,7649,cb,car,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
dariusslay_phi_2022_18,phi_2022_18,dariusslay_phi_2022,phi_2022,dariusslay,7817,cb,phi,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tyrannmathieu_no_2022_18,no_2022_18,tyrannmathieu_no_2022,no_2022,tyrannmathieu,7850,s,no,1,0,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
johnjenkins_mia_2022_18,mia_2022_18,johnjenkins_mia_2022,mia_2022,johnjenkins,7863,di,mia,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
loganryan_tb_2022_18,tb_2022_18,loganryan_tb_2022,tb_2022,loganryan,7864,s,tb,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
duronharmon_lv_2022_18,lv_2022_18,duronharmon_lv_2022,lv_2022,duronharmon,7872,s,lv,1,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
brandonwilliams_kc_2022_18,kc_2022_18,brandonwilliams_kc_2022,kc_2022,brandonwilliams,7875,di,kc,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
