p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play,week,year,plyr_number
jameshudson_cle_2022_18,cle_2022_18,jameshudson_cle_2022,cle_2022,jameshudson,59854,t,cle,1,0,8,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ryanramczyk_no_2022_18,no_2022_18,ryanramczyk_no_2022,no_2022,ryanramczyk,11787,t,no,1,0,20,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
mycolepruitt_atl_2022_18,atl_2022_18,mycolepruitt_atl_2022,atl_2022,mycolepruitt,9576,te,atl,1,0,2,34.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
brockwright_det_2022_18,det_2022_18,brockwright_det_2022,det_2022,brockwright,60994,te,det,1,0,11,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
durhamsmythe_mia_2022_18,mia_2022_18,durhamsmythe_mia_2022,mia_2022,durhamsmythe,47257,te,mia,1,0,17,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
moaliecox_ind_2022_18,ind_2022_18,moaliecox_ind_2022,ind_2022,moaliecox,12078,te,ind,1,0,14,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tylerhigbee_lar_2022_18,lar_2022_18,tylerhigbee_lar_2022,lar_2022,tylerhigbee,10744,te,lar,1,0,26,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
treymcbride_ari_2022_18,ari_2022_18,treymcbride_ari_2022,ari_2022,treymcbride,75916,te,ari,1,0,1,75.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ianthomas_car_2022_18,car_2022_18,ianthomas_car_2022,car_2022,ianthomas,42130,te,car,1,0,5,74.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
geoffswaim_ten_2022_18,ten_2022_18,geoffswaim_ten_2022,ten_2022,geoffswaim,9679,te,ten,1,0,31,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
kevinrader_ten_2022_18,ten_2022_18,kevinrader_ten_2022,ten_2022,kevinrader,30887,te,ten,1,0,31,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
georgekittle_sf_2022_18,sf_2022_18,georgekittle_sf_2022,sf_2022,georgekittle,11901,te,sf,1,0,28,73.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
hunterlong_mia_2022_18,mia_2022_18,hunterlong_mia_2022,mia_2022,hunterlong,60859,te,mia,1,0,17,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jakeferguson_dal_2022_18,dal_2022_18,jakeferguson_dal_2022,dal_2022,jakeferguson,61081,te,dal,1,0,9,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
roycenewman_gb_2022_18,gb_2022_18,roycenewman_gb_2022,gb_2022,roycenewman,41746,g,gb,1,0,12,76.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
davidnjoku_cle_2022_18,cle_2022_18,davidnjoku_cle_2022,cle_2022,davidnjoku,11784,te,cle,1,0,8,74.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
adamtrautman_no_2022_18,no_2022_18,adamtrautman_no_2022,no_2022,adamtrautman,109795,te,no,1,0,20,73.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
nickvannett_nyg_2022_18,nyg_2022_18,nickvannett_nyg_2022,nyg_2022,nickvannett,10728,te,nyg,1,0,21,71.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
daltonschultz_dal_2022_18,dal_2022_18,daltonschultz_dal_2022,dal_2022,daltonschultz,47304,te,dal,1,0,9,76.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jelaniwoods_ind_2022_18,ind_2022_18,jelaniwoods_ind_2022,ind_2022,jelaniwoods,60509,te,ind,1,0,14,74.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
yoshnijman_gb_2022_18,gb_2022_18,yoshnijman_gb_2022,gb_2022,yoshnijman,60822,t,gb,1,0,12,74.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tremckitty_lac_2022_18,lac_2022_18,tremckitty_lac_2022,lac_2022,tremckitty,60896,te,lac,1,0,27,73.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
colekmet_chi_2022_18,chi_2022_18,colekmet_chi_2022,chi_2022,colekmet,60995,te,chi,1,0,6,72.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
luketenuta_gb_2022_18,gb_2022_18,luketenuta_gb_2022,gb_2022,luketenuta,77367,t,gb,1,0,12,73.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
lukegoedeke_tb_2022_18,tb_2022_18,lukegoedeke_tb_2022,tb_2022,lukegoedeke,77548,g,tb,1,0,30,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
brevinjordan_hou_2022_18,hou_2022_18,brevinjordan_hou_2022,hou_2022,brevinjordan,77887,te,hou,1,0,13,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
thayermunford_lv_2022_18,lv_2022_18,thayermunford_lv_2022,lv_2022,thayermunford,59994,t,lv,1,0,23,70.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tylerkroft_sf_2022_18,sf_2022_18,tylerkroft_sf_2022,sf_2022,tylerkroft,9518,te,sf,1,0,28,73.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
chigoziemokonkwo_ten_2022_18,ten_2022_18,chigoziemokonkwo_ten_2022,ten_2022,chigoziemokonkwo,84000,te,ten,1,0,31,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tommytremble_car_2022_18,car_2022_18,tommytremble_car_2022,car_2022,tommytremble,84025,te,car,1,0,5,71.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
donaldparham_lac_2022_18,lac_2022_18,donaldparham_lac_2022,lac_2022,donaldparham,91014,te,lac,1,0,27,80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
noahgray_kc_2022_18,kc_2022_18,noahgray_kc_2022,kc_2022,noahgray,60878,te,kc,1,0,16,71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
cadeotton_tb_2022_18,tb_2022_18,cadeotton_tb_2022,tb_2022,cadeotton,61071,te,tb,1,0,30,68.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
kokieft_tb_2022_18,tb_2022_18,kokieft_tb_2022,tb_2022,kokieft,41372,te,tb,1,0,30,71.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
camerving_car_2022_18,car_2022_18,camerving_car_2022,car_2022,camerving,9452,t,car,1,0,5,72.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
fostersarell_lac_2022_18,lac_2022_18,fostersarell_lac_2022,lac_2022,fostersarell,52272,t,lac,1,0,27,74.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
fostermoreau_lv_2022_18,lv_2022_18,fostermoreau_lv_2022,lv_2022,fostermoreau,47043,te,lv,1,0,23,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
josholiver_bal_2022_18,bal_2022_18,josholiver_bal_2022,bal_2022,josholiver,47083,te,bal,1,0,3,45.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
erictomlinson_den_2022_18,den_2022_18,erictomlinson_den_2022,den_2022,erictomlinson,9786,te,den,1,0,10,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
evanengram_jax_2022_18,jax_2022_18,evanengram_jax_2022,jax_2022,evanengram,11778,te,jax,1,0,15,67.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
johnnymundt_min_2022_18,min_2022_18,johnnymundt_min_2022,min_2022,johnnymundt,12206,te,min,1,0,18,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tjhockenson_min_2022_18,min_2022_18,tjhockenson_min_2022,min_2022,tjhockenson,40912,te,min,1,0,18,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
willclapp_lac_2022_18,lac_2022_18,willclapp_lac_2022,lac_2022,willclapp,39386,ol,lac,1,0,27,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
pharaohbrown_cle_2022_18,cle_2022_18,pharaohbrown_cle_2022,cle_2022,pharaohbrown,12247,te,cle,1,0,8,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jakecurhan_sea_2022_18,sea_2022_18,jakecurhan_sea_2022,sea_2022,jakecurhan,38549,g,sea,1,0,29,67.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
danielbellinger_nyg_2022_18,nyg_2022_18,danielbellinger_nyg_2022,nyg_2022,danielbellinger,84041,te,nyg,1,0,21,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ryangriffin_chi_2022_18,chi_2022_18,ryangriffin_chi_2022,chi_2022,ryangriffin,7982,te,chi,1,0,6,65.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
danskipper_det_2022_18,det_2022_18,danskipper_det_2022,det_2022,danskipper,12307,g,det,1,0,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
josiahdeguara_gb_2022_18,gb_2022_18,josiahdeguara_gb_2022,gb_2022,josiahdeguara,47034,te,gb,1,0,12,65.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
chrismanhertz_jax_2022_18,jax_2022_18,chrismanhertz_jax_2022,jax_2022,chrismanhertz,10211,te,jax,1,0,15,67.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
mattsokol_ne_2022_18,ne_2022_18,mattsokol_ne_2022,ne_2022,mattsokol,47123,te,ne,1,0,19,67.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tylerconklin_nyj_2022_18,nyj_2022_18,tylerconklin_nyj_2022,nyj_2022,tylerconklin,47124,te,nyj,1,0,22,69.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
mikegesicki_mia_2022_18,mia_2022_18,mikegesicki_mia_2022,mia_2022,mikegesicki,47153,te,mia,1,0,17,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
chrismyarick_nyg_2022_18,nyg_2022_18,chrismyarick_nyg_2022,nyg_2022,chrismyarick,47358,te,nyg,1,0,21,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tylerdavis_gb_2022_18,gb_2022_18,tylerdavis_gb_2022,gb_2022,tylerdavis,47743,te,gb,1,0,12,64.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
geraldeverett_lac_2022_18,lac_2022_18,geraldeverett_lac_2022,lac_2022,geraldeverett,11799,te,lac,1,0,27,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
anthonyfirkser_atl_2022_18,atl_2022_18,anthonyfirkser_atl_2022,atl_2022,anthonyfirkser,51837,te,atl,1,0,2,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
colbyparkinson_sea_2022_18,sea_2022_18,colbyparkinson_sea_2022,sea_2022,colbyparkinson,52266,te,sea,1,0,29,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
traviskelce_kc_2022_18,kc_2022_18,traviskelce_kc_2022,kc_2022,traviskelce,7844,te,kc,1,0,16,65.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
marcedeslewis_gb_2022_18,gb_2022_18,marcedeslewis_gb_2022,gb_2022,marcedeslewis,2973,te,gb,1,0,12,68.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
johnbates_was_2022_18,was_2022_18,johnbates_was_2022,was_2022,johnbates,42275,te,was,1,0,32,70.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
seanmckeon_dal_2022_18,dal_2022_18,seanmckeon_dal_2022,dal_2022,seanmckeon,42266,te,dal,1,0,9,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
larryborom_chi_2022_18,chi_2022_18,larryborom_chi_2022,chi_2022,larryborom,59879,t,chi,1,0,6,72.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
trevorpenning_no_2022_18,no_2022_18,trevorpenning_no_2022,no_2022,trevorpenning,59963,t,no,1,0,20,68.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
trevonwesco_chi_2022_18,chi_2022_18,trevonwesco_chi_2022,chi_2022,trevonwesco,42018,te,chi,1,0,6,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
seanharlow_ari_2022_18,ari_2022_18,seanharlow_ari_2022,ari_2022,seanharlow,11891,ol,ari,1,0,1,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
zachgentry_pit_2022_18,pit_2022_18,zachgentry_pit_2022,pit_2022,zachgentry,36049,te,pit,1,0,25,67.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
roberttonyan_gb_2022_18,gb_2022_18,roberttonyan_gb_2022,gb_2022,roberttonyan,12193,te,gb,1,0,12,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
