p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,week,year,plyr_number
chandonsullivan_min_2022_18,min_2022_18,chandonsullivan_min_2022,min_2022,chandonsullivan,49349,cb,min,1,22,5.5,4.4,0,0,0,0,0,0,0,0,0,18,2022,18
jabrillpeppers_ne_2022_18,ne_2022_18,jabrillpeppers_ne_2022,ne_2022,jabrillpeppers,11780,s,ne,1,16,5.3,4.0,0,0,0,0,0,0,0,0,0,18,2022,18
kylehamilton_bal_2022_18,bal_2022_18,kylehamilton_bal_2022,bal_2022,kylehamilton,102684,s,bal,1,16,5.3,5.3,0,0,0,0,0,0,0,0,0,18,2022,18
julianblackmon_ind_2022_18,ind_2022_18,julianblackmon_ind_2022,ind_2022,julianblackmon,49434,s,ind,1,26,5.2,5.2,0,0,0,0,0,0,0,0,0,18,2022,18
cobiedurant_lar_2022_18,lar_2022_18,cobiedurant_lar_2022,lar_2022,cobiedurant,79126,cb,lar,1,10,5.0,3.3,0,0,0,0,0,0,0,0,0,18,2022,18
camrynbynum_min_2022_18,min_2022_18,camrynbynum_min_2022,min_2022,camrynbynum,38408,s,min,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,18,2022,18
johnjohnsoniii_cle_2022_18,cle_2022_18,johnjohnsoniii_cle_2022,cle_2022,johnjohnsoniii,11847,s,cle,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,18,2022,18
adrianphillips_ne_2022_18,ne_2022_18,adrianphillips_ne_2022,ne_2022,adrianphillips,9177,s,ne,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,18,2022,18
robertspillane_pit_2022_18,pit_2022_18,robertspillane_pit_2022,pit_2022,robertspillane,50918,lb,pit,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,18,2022,18
tashaungipsonsr_sf_2022_18,sf_2022_18,tashaungipsonsr_sf_2022,sf_2022,tashaungipsonsr,7288,s,sf,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,18,2022,18
josiahscott_phi_2022_18,phi_2022_18,josiahscott_phi_2022,phi_2022,josiahscott,55634,cb,phi,1,24,4.8,4.0,0,0,0,0,0,0,0,0,0,18,2022,18
quincywilliams_nyj_2022_18,nyj_2022_18,quincywilliams_nyj_2022,nyj_2022,quincywilliams,49779,lb,nyj,1,9,4.5,4.5,0,0,0,0,0,0,0,0,0,18,2022,18
jeremychinn_car_2022_18,car_2022_18,jeremychinn_car_2022,car_2022,jeremychinn,43179,s,car,1,30,4.3,4.3,0,0,0,0,0,0,0,0,0,18,2022,18
rogermccreary_ten_2022_18,ten_2022_18,rogermccreary_ten_2022,ten_2022,rogermccreary,83176,cb,ten,1,13,4.3,3.3,0,0,0,0,0,0,0,0,0,18,2022,18
kyledugger_ne_2022_18,ne_2022_18,kyledugger_ne_2022,ne_2022,kyledugger,90621,s,ne,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,18,2022,18
juanthornhill_kc_2022_18,kc_2022_18,juanthornhill_kc_2022,kc_2022,juanthornhill,50426,s,kc,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,18,2022,18
bobbyokereke_ind_2022_18,ind_2022_18,bobbyokereke_ind_2022,ind_2022,bobbyokereke,50954,lb,ind,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,18,2022,18
rodericteamer_lv_2022_18,lv_2022_18,rodericteamer_lv_2022,lv_2022,rodericteamer,51405,s,lv,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,18,2022,18
darrickforrest_was_2022_18,was_2022_18,darrickforrest_was_2022,was_2022,darrickforrest,55087,s,was,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,18,2022,18
adrianamos_gb_2022_18,gb_2022_18,adrianamos_gb_2022,gb_2022,adrianamos,9575,s,gb,1,4,4.0,2.0,0,0,0,0,0,0,0,0,0,18,2022,18
petewerner_no_2022_18,no_2022_18,petewerner_no_2022,no_2022,petewerner,58093,lb,no,1,4,4.0,1.3,0,0,0,0,0,0,0,0,0,18,2022,18
tysoncampbell_jax_2022_18,jax_2022_18,tysoncampbell_jax_2022,jax_2022,tysoncampbell,83217,cb,jax,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,18,2022,18
jaquanbrisker_chi_2022_18,chi_2022_18,jaquanbrisker_chi_2022,chi_2022,jaquanbrisker,101665,s,chi,1,4,4.0,2.0,0,0,0,0,0,0,0,0,0,18,2022,18
ajgreen_cle_2022_18,cle_2022_18,ajgreen_cle_2022,cle_2022,ajgreen,50394,cb,cle,1,11,3.7,2.8,0,0,0,0,0,0,0,0,0,18,2022,18
isaiahsimmons_ari_2022_18,ari_2022_18,isaiahsimmons_ari_2022,ari_2022,isaiahsimmons,42451,cb,ari,1,11,3.7,3.7,0,0,0,0,0,0,0,0,0,18,2022,18
richiegrant_atl_2022_18,atl_2022_18,richiegrant_atl_2022,atl_2022,richiegrant,43196,s,atl,1,7,3.5,3.5,0,0,0,0,0,0,0,0,0,18,2022,18
kyzirwhite_phi_2022_18,phi_2022_18,kyzirwhite_phi_2022,phi_2022,kyzirwhite,44485,lb,phi,1,7,3.5,3.5,0,0,0,0,0,0,0,0,0,18,2022,18
johnathanabram_sea_2022_18,sea_2022_18,johnathanabram_sea_2022,sea_2022,johnathanabram,34646,s,sea,1,10,3.3,2.5,0,0,0,0,0,0,0,0,0,18,2022,18
kwonalexander_nyj_2022_18,nyj_2022_18,kwonalexander_nyj_2022,nyj_2022,kwonalexander,9557,lb,nyj,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,18,2022,18
nicholasmorrow_chi_2022_18,chi_2022_18,nicholasmorrow_chi_2022,chi_2022,nicholasmorrow,51674,lb,chi,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,18,2022,18
joseyjewell_den_2022_18,den_2022_18,joseyjewell_den_2022,den_2022,joseyjewell,50720,lb,den,1,6,3.0,3.0,0,0,0,0,0,0,0,0,0,18,2022,18
ericwilson_gb_2022_18,gb_2022_18,ericwilson_gb_2022,gb_2022,ericwilson,38587,lb,gb,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,18,2022,18
danielsorensen_no_2022_18,no_2022_18,danielsorensen_no_2022,no_2022,danielsorensen,9253,s,no,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,18,2022,18
lavontedavid_tb_2022_18,tb_2022_18,lavontedavid_tb_2022,tb_2022,lavontedavid,7060,lb,tb,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,18,2022,18
desmondkingii_hou_2022_18,hou_2022_18,desmondkingii_hou_2022,hou_2022,desmondkingii,11906,cb,hou,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,18,2022,18
mikeedwards_tb_2022_18,tb_2022_18,mikeedwards_tb_2022,tb_2022,mikeedwards,51282,s,tb,1,8,2.7,2.7,0,0,0,0,0,0,0,0,0,18,2022,18
danthonybell_cle_2022_18,cle_2022_18,danthonybell_cle_2022,cle_2022,danthonybell,111578,s,cle,1,8,2.7,2.7,0,0,0,0,0,0,0,0,0,18,2022,18
minkahfitzpatrick_pit_2022_18,pit_2022_18,minkahfitzpatrick_pit_2022,pit_2022,minkahfitzpatrick,51206,s,pit,1,5,2.5,2.5,0,0,0,0,0,0,0,0,0,18,2022,18
christianharris_hou_2022_18,hou_2022_18,christianharris_hou_2022,hou_2022,christianharris,98996,lb,hou,1,5,2.5,2.5,0,0,0,0,0,0,0,0,0,18,2022,18
stevennelson_hou_2022_18,hou_2022_18,stevennelson_hou_2022,hou_2022,stevennelson,9531,cb,hou,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,18,2022,18
hamsahnasirildeen_nyj_2022_18,nyj_2022_18,hamsahnasirildeen_nyj_2022,nyj_2022,hamsahnasirildeen,55898,lb,nyj,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,18,2022,18
roquansmith_bal_2022_18,bal_2022_18,roquansmith_bal_2022,bal_2022,roquansmith,50892,lb,bal,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,18,2022,18
marcusepps_phi_2022_18,phi_2022_18,marcusepps_phi_2022,phi_2022,marcusepps,51391,s,phi,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,18,2022,18
rodneythomasii_ind_2022_18,ind_2022_18,rodneythomasii_ind_2022,ind_2022,rodneythomasii,108389,s,ind,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,18,2022,18
jahlanitavai_ne_2022_18,ne_2022_18,jahlanitavai_ne_2022,ne_2022,jahlanitavai,51055,lb,ne,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,18,2022,18
matthewadams_chi_2022_18,chi_2022_18,matthewadams_chi_2022,chi_2022,matthewadams,38526,lb,chi,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,18,2022,18
johnreid_ten_2022_18,ten_2022_18,johnreid_ten_2022,ten_2022,johnreid,49381,cb,ten,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,18,2022,18
erickendricks_min_2022_18,min_2022_18,erickendricks_min_2022,min_2022,erickendricks,9478,lb,min,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,18,2022,18
jevonholland_mia_2022_18,mia_2022_18,jevonholland_mia_2022,mia_2022,jevonholland,83873,s,mia,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,18,2022,18
nickbolton_kc_2022_18,kc_2022_18,nickbolton_kc_2022,kc_2022,nickbolton,81322,lb,kc,1,4,2.0,2.0,0,0,0,0,0,0,0,0,0,18,2022,18
taylorrapp_lar_2022_18,lar_2022_18,taylorrapp_lar_2022,lar_2022,taylorrapp,51172,s,lar,1,3,1.5,1.5,0,0,0,0,0,0,0,0,0,18,2022,18
nickscott_lar_2022_18,lar_2022_18,nickscott_lar_2022,lar_2022,nickscott,49012,s,lar,1,3,1.5,1.5,0,0,0,0,0,0,0,0,0,18,2022,18
noahigbinoghene_mia_2022_18,mia_2022_18,noahigbinoghene_mia_2022,mia_2022,noahigbinoghene,61155,cb,mia,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,18,2022,18
gregoryjunior_jax_2022_18,jax_2022_18,gregoryjunior_jax_2022,jax_2022,gregoryjunior,156090,cb,jax,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,18,2022,18
fabianmoreau_nyg_2022_18,nyg_2022_18,fabianmoreau_nyg_2022,nyg_2022,fabianmoreau,11836,cb,nyg,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,18,2022,18
kylergordon_chi_2022_18,chi_2022_18,kylergordon_chi_2022,chi_2022,kylergordon,83451,cb,chi,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,18,2022,18
lukemasterson_lv_2022_18,lv_2022_18,lukemasterson_lv_2022,lv_2022,lukemasterson,45046,lb,lv,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,18,2022,18
leochenal_kc_2022_18,kc_2022_18,leochenal_kc_2022,kc_2022,leochenal,101463,lb,kc,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,18,2022,18
