unique_id,player_id,value,player_name,match_name,score
tyrannmathieu_ari_2014_1,tyrannmathieu_ari_2014,1,tyrannmathieu_ari_2014,tyrannmathieu_ari_2014,100.0
alexokafor_ari_2014_1,alexokafor_ari_2014,1,alexokafor_ari_2014,alexokafor_ari_2014,100.0
mikeiupati_ari_2015_1,mikeiupati_ari_2015,1,mikeiupati_ari_2015,mikeiupati_ari_2015,100.0
kareemmartin_ari_2016_1,kareemmartin_ari_2016,1,kareemmartin_ari_2016,kareemmartin_ari_2016,100.0
siomoore_ari_2016_1,siomoore_ari_2016,1,siomoore_ari_2016,siomoore_ari_2016,100.0
stepfantaylor_ari_2016_1,stepfantaylor_ari_2016,1,stepfantaylor_ari_2016,stepfantaylor_ari_2016,100.0
deonebucannon_ari_2017_1,deonebucannon_ari_2017,1,deonebucannon_ari_2017,deonebucannon_ari_2017,100.0
gabemartin_ari_2017_1,gabemartin_ari_2017,1,gabemartin_ari_2017,gabemartin_ari_2017,100.0
robertnkemdiche_ari_2017_1,robertnkemdiche_ari_2017,1,robertnkemdiche_ari_2017,robertnkemdiche_ari_2017,100.0
djfoster_ari_2018_1,djfoster_ari_2018,1,djfoster_ari_2018,djfoster_ari_2018,100.0
markusgolden_ari_2018_1,markusgolden_ari_2018,1,markusgolden_ari_2018,markusgolden_ari_2018,100.0
jermainegresham_ari_2018_1,jermainegresham_ari_2018,1,jermainegresham_ari_2018,jermainegresham_ari_2018,100.0
tjlogan_ari_2018_1,tjlogan_ari_2018,1,tjlogan_ari_2018,tjlogan_ari_2018,100.0
aqshipley_ari_2018_1,aqshipley_ari_2018,1,aqshipley_ari_2018,aqshipley_ari_2018,100.0
maxgarcia_ari_2019_1,maxgarcia_ari_2019,1,maxgarcia_ari_2019,maxgarcia_ari_2019,100.0
joshjones_ari_2020_1,joshjones_ari_2020,1,joshjones_ari_2020,joshjones_ari_2020,100.0
dennisgardeck_ari_2021_1,dennisgardeck_ari_2021,1,dennisgardeck_ari_2021,dennisgardeck_ari_2021,100.0
jordanphillips_ari_2021_1,jordanphillips_ari_2021,1,jordanphillips_ari_2021,jordanphillips_ari_2021,100.0
antoinewesley_ari_2021_1,antoinewesley_ari_2021,1,antoinewesley_ari_2021,antoinewesley_ari_2021,100.0
sambaker_atl_2014_1,sambaker_atl_2014,1,sambaker_atl_2014,seanbaker_atl_2014,91.0
drewdavis_atl_2014_1,drewdavis_atl_2014,1,drewdavis_atl_2014,drewdavis_atl_2014,100.0
coreypeters_atl_2014_1,coreypeters_atl_2014,1,coreypeters_atl_2014,coreypeters_atl_2014,100.0
jonasamoah_atl_2015_1,jonasamoah_atl_2015,1,jonasamoah_atl_2015,jonasamoah_atl_2015,100.0
joplobartu_atl_2015_1,joplobartu_atl_2015,1,joplobartu_atl_2015,joplobartu_atl_2015,100.0
devinhester_atl_2015_1,devinhester_atl_2015,1,devinhester_atl_2015,devinhester_atl_2015,100.0
brooksreed_atl_2015_1,brooksreed_atl_2015,1,brooksreed_atl_2015,brooksreed_atl_2015,100.0
robensontherezie_atl_2015_1,robensontherezie_atl_2015,1,robensontherezie_atl_2015,robensontherezie_atl_2015,100.0
keanuneal_atl_2016_1,keanuneal_atl_2016,1,keanuneal_atl_2016,keanuneal_atl_2016,100.0
terronward_atl_2016_1,terronward_atl_2016,1,terronward_atl_2016,terronward_atl_2016,100.0
austinpasztor_atl_2017_1,austinpasztor_atl_2017,1,austinpasztor_atl_2017,austinpasztor_atl_2017,100.0
laroyreynolds_atl_2017_1,laroyreynolds_atl_2017,1,laroyreynolds_atl_2017,laroyreynolds_atl_2017,100.0
bengarland_atl_2018_1,bengarland_atl_2018,1,bengarland_atl_2018,bengarland_atl_2018,100.0
joshharris_atl_2018_1,joshharris_atl_2018,1,joshharris_atl_2018,joshharris_atl_2018,100.0
blidiwrehwilson_atl_2018_1,blidiwrehwilson_atl_2018,1,blidiwrehwilson_atl_2018,blidiwrehwilson_atl_2018,100.0
mattgono_atl_2019_1,mattgono_atl_2019,1,mattgono_atl_2019,mattgono_atl_2019,100.0
marlondavidson_atl_2020_1,marlondavidson_atl_2020,1,marlondavidson_atl_2020,marlondavidson_atl_2020,100.0
charlesharris_atl_2020_1,charlesharris_atl_2020,1,charlesharris_atl_2020,charlesharris_atl_2020,100.0
kendallsheffield_atl_2020_1,kendallsheffield_atl_2020,1,kendallsheffield_atl_2020,kendallsheffield_atl_2020,100.0
kendallsheffield_atl_2021_1,kendallsheffield_atl_2021,1,kendallsheffield_atl_2021,kendallsheffield_atl_2021,100.0
terrencecody_bal_2014_1,terrencecody_bal_2014,1,terrencecody_bal_2014,terrencecody_bal_2014,100.0
willhill_bal_2014_1,willhill_bal_2014,1,willhill_bal_2014,willhilliii_bal_2014,92.0
rayrice_bal_2014_1,rayrice_bal_2014,1,rayrice_bal_2014,rayrice_bal_2014,100.0
lardariuswebb_bal_2014_1,lardariuswebb_bal_2014,1,lardariuswebb_bal_2014,lardariuswebb_bal_2014,100.0
timmyjernigan_bal_2015_1,timmyjernigan_bal_2015,1,timmyjernigan_bal_2015,timmyjernigan_bal_2015,100.0
rashaanmelvin_bal_2015_1,rashaanmelvin_bal_2015,1,rashaanmelvin_bal_2015,rashaanmelvin_bal_2015,100.0
lorenzotaliaferro_bal_2015_1,lorenzotaliaferro_bal_2015,1,lorenzotaliaferro_bal_2015,lorenzotaliaferro_bal_2015,100.0
brenturban_bal_2015_1,brenturban_bal_2015,1,brenturban_bal_2015,brenturban_bal_2015,100.0
michaelcampanaro_bal_2016_1,michaelcampanaro_bal_2016,1,michaelcampanaro_bal_2016,michaelcampanaro_bal_2016,100.0
kennethdixon_bal_2016_1,kennethdixon_bal_2016,1,kennethdixon_bal_2016,kennethdixon_bal_2016,100.0
elvisdumervil_bal_2016_1,elvisdumervil_bal_2016,1,elvisdumervil_bal_2016,elvisdumervil_bal_2016,100.0
mattelam_bal_2016_1,mattelam_bal_2016,1,mattelam_bal_2016,mattelam_bal_2016,100.0
chrismatthews_bal_2016_1,chrismatthews_bal_2016,1,chrismatthews_bal_2016,chrismatthews_bal_2016,100.0
jerraudpowers_bal_2016_1,jerraudpowers_bal_2016,1,jerraudpowers_bal_2016,jerraudpowers_bal_2016,100.0
lorenzotaliaferro_bal_2016_1,lorenzotaliaferro_bal_2016,1,lorenzotaliaferro_bal_2016,lorenzotaliaferro_bal_2016,100.0
johnurschel_bal_2016_1,johnurschel_bal_2016,1,johnurschel_bal_2016,johnurschel_bal_2016,100.0
mauricecanady_bal_2017_1,mauricecanady_bal_2017,1,mauricecanady_bal_2017,mauricecanady_bal_2017,100.0
kennethdixon_bal_2017_1,kennethdixon_bal_2017,1,kennethdixon_bal_2017,kennethdixon_bal_2017,100.0
jermaineeluemunor_bal_2017_1,jermaineeluemunor_bal_2017,1,jermaineeluemunor_bal_2017,jermaineeluemunor_bal_2017,100.0
alexlewis_bal_2017_1,alexlewis_bal_2017,1,alexlewis_bal_2017,alexlewis_bal_2017,100.0
williehenry_bal_2018_1,williehenry_bal_2018,1,williehenry_bal_2018,williehenry_bal_2018,100.0
haydenhurst_bal_2018_1,haydenhurst_bal_2018,1,haydenhurst_bal_2018,haydenhurst_bal_2018,100.0
kennethdixon_bal_2019_1,kennethdixon_bal_2019,1,kennethdixon_bal_2019,kennethdixon_bal_2019,100.0
justicehill_bal_2020_1,justicehill_bal_2020,1,justicehill_bal_2020,justicehill_bal_2020,100.0
justinmadubuike_bal_2020_1,justinmadubuike_bal_2020,1,justinmadubuike_bal_2020,justinmadubuike_bal_2020,100.0
chrismoore_bal_2020_1,chrismoore_bal_2020,1,chrismoore_bal_2020,chrismoore_bal_2020,100.0
rashodbateman_bal_2021_1,rashodbateman_bal_2021,1,rashodbateman_bal_2021,rashodbateman_bal_2021,100.0
milesboykin_bal_2021_1,milesboykin_bal_2021,1,milesboykin_bal_2021,milesboykin_bal_2021,100.0
daelinhayes_bal_2021_1,daelinhayes_bal_2021,1,daelinhayes_bal_2021,daelinhayes_bal_2021,100.0
jimmysmith_bal_2021_1,jimmysmith_bal_2021,1,jimmysmith_bal_2021,jimmysmith_bal_2021,100.0
nigelbradham_buf_2014_1,nigelbradham_buf_2014,1,nigelbradham_buf_2014,nigelbradham_buf_2014,100.0
stephongilmore_buf_2014_1,stephongilmore_buf_2014,1,stephongilmore_buf_2014,stephongilmore_buf_2014,100.0
leesmith_buf_2014_1,leesmith_buf_2014,1,leesmith_buf_2014,leesmith_buf_2014,100.0
marquisegoodwin_buf_2015_1,marquisegoodwin_buf_2015,1,marquisegoodwin_buf_2015,marquisegoodwin_buf_2015,100.0
leodismckelvin_buf_2015_1,leodismckelvin_buf_2015,1,leodismckelvin_buf_2015,leodismckelvin_buf_2015,100.0
tonysteward_buf_2015_1,tonysteward_buf_2015,1,tonysteward_buf_2015,tonysteward_buf_2015,100.0
coltanderson_buf_2016_1,coltanderson_buf_2016,1,coltanderson_buf_2016,coltanderson_buf_2016,100.0
chrisgragg_buf_2016_1,chrisgragg_buf_2016,1,chrisgragg_buf_2016,chrisgragg_buf_2016,100.0
cardalejones_buf_2016_1,cardalejones_buf_2016,1,cardalejones_buf_2016,cardalejones_buf_2016,100.0
shaqlawson_buf_2016_1,shaqlawson_buf_2016,1,shaqlawson_buf_2016,shaqlawson_buf_2016,100.0
kevonseymour_buf_2016_1,kevonseymour_buf_2016,1,kevonseymour_buf_2016,kevonseymour_buf_2016,100.0
jonathanwilliams_buf_2016_1,jonathanwilliams_buf_2016,1,jonathanwilliams_buf_2016,jonathanwilliams_buf_2016,100.0
jerelworthy_buf_2017_1,jerelworthy_buf_2017,1,jerelworthy_buf_2017,jerelworthy_buf_2017,100.0
rayraymccloud_buf_2018_1,rayraymccloud_buf_2018,1,rayraymccloud_buf_2018,rayraymccloudiii_buf_2018,94.0
julianstanford_buf_2018_1,julianstanford_buf_2018,1,julianstanford_buf_2018,julianstanford_buf_2018,100.0
jasoncroom_buf_2019_1,jasoncroom_buf_2019,1,jasoncroom_buf_2019,jasoncroom_buf_2019,100.0
tylerkroft_buf_2019_1,tylerkroft_buf_2019,1,tylerkroft_buf_2019,tylerkroft_buf_2019,100.0
andreroberts_buf_2019_1,andreroberts_buf_2019,1,andreroberts_buf_2019,andreroberts_buf_2019,100.0
vernonbutler_buf_2020_1,vernonbutler_buf_2020,1,vernonbutler_buf_2020,vernonbutler_buf_2020,100.0
jonfeliciano_buf_2020_1,jonfeliciano_buf_2020,1,jonfeliciano_buf_2020,jonfeliciano_buf_2020,100.0
joshnorman_buf_2020_1,joshnorman_buf_2020,1,joshnorman_buf_2020,joshnorman_buf_2020,100.0
starlotulelei_buf_2021_1,starlotulelei_buf_2021,1,starlotulelei_buf_2021,starlotulelei_buf_2021,100.0
marquezstevenson_buf_2021_1,marquezstevenson_buf_2021,1,marquezstevenson_buf_2021,marquezstevenson_buf_2021,100.0
frankalexander_car_2014_1,frankalexander_car_2014,1,frankalexander_car_2014,frankalexander_car_2014,100.0
camnewton_car_2014_1,camnewton_car_2014,1,camnewton_car_2014,camnewton_car_2014,100.0
deandrepresley_car_2014_1,deandrepresley_car_2014,1,deandrepresley_car_2014,deandrepresley_car_2014,100.0
kelvinbenjamin_car_2015_1,kelvinbenjamin_car_2015,1,kelvinbenjamin_car_2015,kelvinbenjamin_car_2015,100.0
starlotulelei_car_2015_1,starlotulelei_car_2015,1,starlotulelei_car_2015,starlotulelei_car_2015,100.0
leonardjohnson_car_2016_1,leonardjohnson_car_2016,1,leonardjohnson_car_2016,leonardjohnson_car_2016,100.0
deanmarlowe_car_2016_1,deanmarlowe_car_2016,1,deanmarlowe_car_2016,deanmarlowe_car_2016,100.0
brentonbersin_car_2017_1,brentonbersin_car_2017,1,brentonbersin_car_2017,brentonbersin_car_2017,100.0
vernonbutler_car_2017_1,vernonbutler_car_2017,1,vernonbutler_car_2017,vernonbutler_car_2017,100.0
charlesjohnson_car_2017_1,charlesjohnson_car_2017,1,charlesjohnson_car_2017,charlesjohnson_car_2017,100.0
jarednorris_car_2017_1,jarednorris_car_2017,1,jarednorris_car_2017,jarednorris_car_2017,100.0
mattkalil_car_2018_1,mattkalil_car_2018,1,mattkalil_car_2018,mattkalil_car_2018,100.0
curtissamuel_car_2018_1,curtissamuel_car_2018,1,curtissamuel_car_2018,curtissamuel_car_2018,100.0
fozzywhittaker_car_2018_1,fozzywhittaker_car_2018,1,fozzywhittaker_car_2018,fozzywhittaker_car_2018,100.0
bruceirvin_car_2019_1,bruceirvin_car_2019,1,bruceirvin_car_2019,bruceirvin_car_2019,100.0
greglittle_car_2019_1,greglittle_car_2019,1,greglittle_car_2019,greglittle_car_2019,100.0
eliapple_car_2020_1,eliapple_car_2020,1,eliapple_car_2020,eliapple_car_2020,100.0
dennisdaley_car_2020_1,dennisdaley_car_2020,1,dennisdaley_car_2020,dennisdaley_car_2020,100.0
keithkirkwood_car_2020_1,keithkirkwood_car_2020,1,keithkirkwood_car_2020,keithkirkwood_car_2020,100.0
stantleythomasoliver_car_2020_1,stantleythomasoliver_car_2020,1,stantleythomasoliver_car_2020,stantleythomasoliveriii_car_2020,95.0
shismith_car_2021_1,shismith_car_2021,1,shismith_car_2021,shismith_car_2021,100.0
tonyfiammetta_chi_2014_1,tonyfiammetta_chi_2014,1,tonyfiammetta_chi_2014,tonyfiammetta_chi_2014,100.0
marquesswilson_chi_2014_1,marquesswilson_chi_2014,1,marquesswilson_chi_2014,marquesswilson_chi_2014,100.0
samacho_chi_2015_1,samacho_chi_2015,1,samacho_chi_2015,samacho_chi_2015,100.0
jimmyclausen_chi_2015_1,jimmyclausen_chi_2015,1,jimmyclausen_chi_2015,jimmyclausen_chi_2015,100.0
tracyporter_chi_2015_1,tracyporter_chi_2015,1,tracyporter_chi_2015,tracyporter_chi_2015,100.0
deonbush_chi_2016_1,deonbush_chi_2016,1,deonbush_chi_2016,deonbush_chi_2016,100.0
pernellmcphee_chi_2016_1,pernellmcphee_chi_2016,1,pernellmcphee_chi_2016,pernellmcphee_chi_2016,100.0
mycolepruitt_chi_2016_1,mycolepruitt_chi_2016,1,mycolepruitt_chi_2016,mycolepruitt_chi_2016,100.0
marquesswilson_chi_2016_1,marquesswilson_chi_2016,1,marquesswilson_chi_2016,marquesswilson_chi_2016,100.0
princeamukamara_chi_2017_1,princeamukamara_chi_2017,1,princeamukamara_chi_2017,princeamukamara_chi_2017,100.0
deiondrehall_chi_2017_1,deiondrehall_chi_2017,1,deiondrehall_chi_2017,deiondrehall_chi_2017,100.0
lamarrhouston_chi_2017_1,lamarrhouston_chi_2017,1,lamarrhouston_chi_2017,lamarrhouston_chi_2017,100.0
kylelong_chi_2017_1,kylelong_chi_2017,1,kylelong_chi_2017,kylelong_chi_2017,100.0
cameronmeredith_chi_2017_1,cameronmeredith_chi_2017,1,cameronmeredith_chi_2017,cameronmeredith_chi_2017,100.0
markuswheaton_chi_2017_1,markuswheaton_chi_2017,1,markuswheaton_chi_2017,markuswheaton_chi_2017,100.0
danielbrown_chi_2018_1,danielbrown_chi_2018,1,danielbrown_chi_2018,danielbrown_chi_2018,100.0
deandrehoustoncarson_chi_2018_1,deandrehoustoncarson_chi_2018,1,deandrehoustoncarson_chi_2018,deandrehoustoncarson_chi_2018,100.0
adamshaheen_chi_2018_1,adamshaheen_chi_2018,1,adamshaheen_chi_2018,adamshaheen_chi_2018,100.0
treyburton_chi_2019_1,treyburton_chi_2019,1,treyburton_chi_2019,treyburton_chi_2019,100.0
rashaadcoward_chi_2019_1,rashaadcoward_chi_2019,1,rashaadcoward_chi_2019,rashaadcoward_chi_2019,100.0
robertquinn_chi_2020_1,robertquinn_chi_2020,1,robertquinn_chi_2020,robertquinn_chi_2020,100.0
jasonspriggs_chi_2020_1,jasonspriggs_chi_2020,1,jasonspriggs_chi_2020,jasonspriggs_chi_2020,100.0
eddiegoldman_chi_2021_1,eddiegoldman_chi_2021,1,eddiegoldman_chi_2021,eddiegoldman_chi_2021,100.0
joeliyiegbuniwe_chi_2021_1,joeliyiegbuniwe_chi_2021,1,joeliyiegbuniwe_chi_2021,joeliyiegbuniwe_chi_2021,100.0
tevenjenkins_chi_2021_1,tevenjenkins_chi_2021,1,tevenjenkins_chi_2021,tevenjenkins_chi_2021,100.0
dannytrevathan_chi_2021_1,dannytrevathan_chi_2021,1,dannytrevathan_chi_2021,dannytrevathan_chi_2021,100.0
rexburkhead_cin_2014_1,rexburkhead_cin_2014,1,rexburkhead_cin_2014,rexburkhead_cin_2014,100.0
darquezedennard_cin_2014_1,darquezedennard_cin_2014,1,darquezedennard_cin_2014,darquezedennard_cin_2014,100.0
marvinjones_cin_2014_1,marvinjones_cin_2014,1,marvinjones_cin_2014,marvinjonesjr_cin_2014,95.0
chrislewisharris_cin_2014_1,chrislewisharris_cin_2014,1,chrislewisharris_cin_2014,chrislewisharris_cin_2014,100.0
mikepollak_cin_2014_1,mikepollak_cin_2014,1,mikepollak_cin_2014,mikepollak_cin_2014,100.0
seanporter_cin_2014_1,seanporter_cin_2014,1,seanporter_cin_2014,seanporter_cin_2014,100.0
jameswright_cin_2014_1,jameswright_cin_2014,1,jameswright_cin_2014,jameswright_cin_2014,100.0
vontazeburfict_cin_2015_1,vontazeburfict_cin_2015,1,vontazeburfict_cin_2015,vontazeburfict_cin_2015,100.0
cedricogbuehi_cin_2015_1,cedricogbuehi_cin_2015,1,cedricogbuehi_cin_2015,cedricogbuehi_cin_2015,100.0
joshshaw_cin_2015_1,joshshaw_cin_2015,1,joshshaw_cin_2015,joshshaw_cin_2015,100.0
darquezedennard_cin_2016_1,darquezedennard_cin_2016,1,darquezedennard_cin_2016,darquezedennard_cin_2016,100.0
tylereifert_cin_2016_1,tylereifert_cin_2016,1,tylereifert_cin_2016,tylereifert_cin_2016,100.0
cedricpeerman_cin_2016_1,cedricpeerman_cin_2016,1,cedricpeerman_cin_2016,cedricpeerman_cin_2016,100.0
cedricpeerman_cin_2017_1,cedricpeerman_cin_2017,1,cedricpeerman_cin_2017,cedricpeerman_cin_2017,100.0
cjuzomah_cin_2017_1,cjuzomah_cin_2017,1,cjuzomah_cin_2017,cjuzomah_cin_2017,100.0
shawnwilliams_cin_2017_1,shawnwilliams_cin_2017,1,shawnwilliams_cin_2017,shawnwilliams_cin_2017,100.0
brandonwilson_cin_2017_1,brandonwilson_cin_2017,1,brandonwilson_cin_2017,brandonwilson_cin_2017,100.0
brandonbell_cin_2018_1,brandonbell_cin_2018,1,brandonbell_cin_2018,brandonbell_cin_2018,100.0
vontazeburfict_cin_2018_1,vontazeburfict_cin_2018,1,vontazeburfict_cin_2018,vontazeburfict_cin_2018,100.0
codycore_cin_2018_1,codycore_cin_2018,1,codycore_cin_2018,codycore_cin_2018,100.0
davontaeharris_cin_2018_1,davontaeharris_cin_2018,1,davontaeharris_cin_2018,davontaeharris_cin_2018,100.0
christianwesterman_cin_2018_1,christianwesterman_cin_2018,1,christianwesterman_cin_2018,christianwesterman_cin_2018,100.0
darquezedennard_cin_2019_1,darquezedennard_cin_2019,1,darquezedennard_cin_2019,darquezedennard_cin_2019,100.0
jeffdriskel_cin_2019_1,jeffdriskel_cin_2019,1,jeffdriskel_cin_2019,jeffdriskel_cin_2019,100.0
cordyglenn_cin_2019_1,cordyglenn_cin_2019,1,cordyglenn_cin_2019,cordyglenn_cin_2019,100.0
audentate_cin_2019_1,audentate_cin_2019,1,audentate_cin_2019,audentate_cin_2019,100.0
trayveonwilliams_cin_2019_1,trayveonwilliams_cin_2019,1,trayveonwilliams_cin_2019,trayveonwilliams_cin_2019,100.0
genoatkins_cin_2020_1,genoatkins_cin_2020,1,genoatkins_cin_2020,genoatkins_cin_2020,100.0
leshaunsims_cin_2020_1,leshaunsims_cin_2020,1,leshaunsims_cin_2020,leshaunsims_cin_2020,100.0
shawnwilliams_cin_2020_1,shawnwilliams_cin_2020,1,shawnwilliams_cin_2020,shawnwilliams_cin_2020,100.0
khalidkareem_cin_2021_1,khalidkareem_cin_2021,1,khalidkareem_cin_2021,khalidkareem_cin_2021,100.0
traewaynes_cin_2021_1,traewaynes_cin_2021,1,traewaynes_cin_2021,traewaynes_cin_2021,100.0
desmondbryant_cle_2014_1,desmondbryant_cle_2014,1,desmondbryant_cle_2014,desmondbryant_cle_2014,100.0
pierredesir_cle_2014_1,pierredesir_cle_2014,1,pierredesir_cle_2014,pierredesir_cle_2014,100.0
joshgordon_cle_2014_1,joshgordon_cle_2014,1,joshgordon_cle_2014,joshgordon_cle_2014,100.0
johnhughes_cle_2014_1,johnhughes_cle_2014,1,johnhughes_cle_2014,johnhughes_cle_2014,100.0
ericmartin_cle_2014_1,ericmartin_cle_2014,1,ericmartin_cle_2014,ericmartin_cle_2014,100.0
nickmcdonald_cle_2014_1,nickmcdonald_cle_2014,1,nickmcdonald_cle_2014,nickmcdonald_cle_2014,100.0
paulmcquistan_cle_2014_1,paulmcquistan_cle_2014,1,paulmcquistan_cle_2014,paulmcquistan_cle_2014,100.0
marlonmoore_cle_2014_1,marlonmoore_cle_2014,1,marlonmoore_cle_2014,marlonmoore_cle_2014,100.0
dwaynebowe_cle_2015_1,dwaynebowe_cle_2015,1,dwaynebowe_cle_2015,dwaynebowe_cle_2015,100.0
charlesgaines_cle_2015_1,charlesgaines_cle_2015,1,charlesgaines_cle_2015,charlesgaines_cle_2015,100.0
justingilbert_cle_2015_1,justingilbert_cle_2015,1,justingilbert_cle_2015,justingilbert_cle_2015,100.0
nateorchard_cle_2015_1,nateorchard_cle_2015,1,nateorchard_cle_2015,nateorchard_cle_2015,100.0
connorshaw_cle_2015_1,connorshaw_cle_2015,1,connorshaw_cle_2015,connorshaw_cle_2015,100.0
robertturbin_cle_2015_1,robertturbin_cle_2015,1,robertturbin_cle_2015,robertturbin_cle_2015,100.0
glennwinston_cle_2015_1,glennwinston_cle_2015,1,glennwinston_cle_2015,glennwinston_cle_2015,100.0
marcusburley_cle_2016_1,marcusburley_cle_2016,1,marcusburley_cle_2016,marcusburley_cle_2016,100.0
jamesburgess_cle_2018_1,jamesburgess_cle_2018,1,jamesburgess_cle_2018,jamesburgess_cle_2018,100.0
ejgaines_cle_2018_1,ejgaines_cle_2018,1,ejgaines_cle_2018,ejgaines_cle_2018,100.0
ricardolouis_cle_2018_1,ricardolouis_cle_2018,1,ricardolouis_cle_2018,ricardolouis_cle_2018,100.0
chadthomas_cle_2018_1,chadthomas_cle_2018,1,chadthomas_cle_2018,chadthomas_cle_2018,100.0
marquezwilliams_cle_2018_1,marquezwilliams_cle_2018,1,marquezwilliams_cle_2018,marquezwilliams_cle_2018,100.0
drewforbes_cle_2019_1,drewforbes_cle_2019,1,drewforbes_cle_2019,drewforbes_cle_2019,100.0
sionetakitaki_cle_2019_1,sionetakitaki_cle_2019,1,sionetakitaki_cle_2019,sionetakitaki_cle_2019,100.0
chrishubbard_cle_2020_1,chrishubbard_cle_2020,1,chrishubbard_cle_2020,chrishubbard_cle_2020,100.0
kevinjohnson_cle_2020_1,kevinjohnson_cle_2020,1,kevinjohnson_cle_2020,kevinjohnson_cle_2020,100.0
mackwilson_cle_2020_1,mackwilson_cle_2020,1,mackwilson_cle_2020,mackwilson_cle_2020,100.0
odellbeckhamjr_cle_2021_1,odellbeckhamjr_cle_2021,1,odellbeckhamjr_cle_2021,odellbeckhamjr_cle_2021,100.0
grantdelpit_cle_2021_1,grantdelpit_cle_2021,1,grantdelpit_cle_2021,grantdelpit_cle_2021,100.0
michaeldunn_cle_2021_1,michaeldunn_cle_2021,1,michaeldunn_cle_2021,michaeldunn_cle_2021,100.0
jacobphillips_cle_2021_1,jacobphillips_cle_2021,1,jacobphillips_cle_2021,jacobphillips_cle_2021,100.0
jakarhamilton_dal_2014_1,jakarhamilton_dal_2014,1,jakarhamilton_dal_2014,jakarhamilton_dal_2014,100.0
demarcuslawrence_dal_2014_1,demarcuslawrence_dal_2014,1,demarcuslawrence_dal_2014,demarcuslawrence_dal_2014,100.0
terrellmcclain_dal_2014_1,terrellmcclain_dal_2014,1,terrellmcclain_dal_2014,terrellmcclain_dal_2014,100.0
orlandoscandrick_dal_2014_1,orlandoscandrick_dal_2014,1,orlandoscandrick_dal_2014,orlandoscandrick_dal_2014,100.0
anthonyspencer_dal_2014_1,anthonyspencer_dal_2014,1,anthonyspencer_dal_2014,anthonyspencer_dal_2014,100.0
marknzeocha_dal_2015_1,marknzeocha_dal_2015,1,marknzeocha_dal_2015,marknzeocha_dal_2015,100.0
brandonweeden_dal_2015_1,brandonweeden_dal_2015,1,brandonweeden_dal_2015,brandonweeden_dal_2015,100.0
jameshanna_dal_2016_1,jameshanna_dal_2016,1,jameshanna_dal_2016,jameshanna_dal_2016,100.0
darrenmcfadden_dal_2016_1,darrenmcfadden_dal_2016,1,darrenmcfadden_dal_2016,darrenmcfadden_dal_2016,100.0
kellenmoore_dal_2016_1,kellenmoore_dal_2016,1,kellenmoore_dal_2016,kellenmoore_dal_2016,100.0
marknzeocha_dal_2016_1,marknzeocha_dal_2016,1,marknzeocha_dal_2016,marknzeocha_dal_2016,100.0
tonyromo_dal_2016_1,tonyromo_dal_2016,1,tonyromo_dal_2016,tonyromo_dal_2016,100.0
richardash_dal_2017_1,richardash_dal_2017,1,richardash_dal_2017,richardash_dal_2017,100.0
anthonyhitchens_dal_2017_1,anthonyhitchens_dal_2017,1,anthonyhitchens_dal_2017,anthonyhitchens_dal_2017,100.0
noahbrown_dal_2018_1,noahbrown_dal_2018,1,noahbrown_dal_2018,noahbrown_dal_2018,100.0
travisfrederick_dal_2018_1,travisfrederick_dal_2018,1,travisfrederick_dal_2018,travisfrederick_dal_2018,100.0
datonejones_dal_2018_1,datonejones_dal_2018,1,datonejones_dal_2018,datonejones_dal_2018,100.0
xavierwoods_dal_2018_1,xavierwoods_dal_2018,1,xavierwoods_dal_2018,xavierwoods_dal_2018,100.0
noahbrown_dal_2019_1,noahbrown_dal_2019,1,noahbrown_dal_2019,noahbrown_dal_2019,100.0
lukegifford_dal_2019_1,lukegifford_dal_2019,1,lukegifford_dal_2019,lukegifford_dal_2019,100.0
darianthompson_dal_2019_1,darianthompson_dal_2019,1,darianthompson_dal_2019,darianthompson_dal_2019,100.0
donovanwilson_dal_2019_1,donovanwilson_dal_2019,1,donovanwilson_dal_2019,donovanwilson_dal_2019,100.0
seanlee_dal_2020_1,seanlee_dal_2020,1,seanlee_dal_2020,seanlee_dal_2020,100.0
jourdanlewis_dal_2020_1,jourdanlewis_dal_2020,1,jourdanlewis_dal_2020,jourdanlewis_dal_2020,100.0
francisbernard_dal_2021_1,francisbernard_dal_2021,1,francisbernard_dal_2021,francisbernard_dal_2021,100.0
nevillegallimore_dal_2021_1,nevillegallimore_dal_2021,1,nevillegallimore_dal_2021,nevillegallimore_dal_2021,100.0
kelvinjoseph_dal_2021_1,kelvinjoseph_dal_2021,1,kelvinjoseph_dal_2021,kelvinjoseph_dal_2021,100.0
seanmckeon_dal_2021_1,seanmckeon_dal_2021,1,seanmckeon_dal_2021,seanmckeon_dal_2021,100.0
malikturner_dal_2021_1,malikturner_dal_2021,1,malikturner_dal_2021,malikturner_dal_2021,100.0
bengarland_den_2014_1,bengarland_den_2014,1,bengarland_den_2014,bengarland_den_2014,100.0
ronniehillman_den_2014_1,ronniehillman_den_2014,1,ronniehillman_den_2014,ronniehillman_den_2014,100.0
dannytrevathan_den_2014_1,dannytrevathan_den_2014,1,dannytrevathan_den_2014,dannytrevathan_den_2014,100.0
kayvonwebster_den_2014_1,kayvonwebster_den_2014,1,kayvonwebster_den_2014,kayvonwebster_den_2014,100.0
weswelker_den_2014_1,weswelker_den_2014,1,weswelker_den_2014,weswelker_den_2014,100.0
